time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779370930.4058,plane,79,,,,,,,,,
1779370930.5016,plane,80,,,,,,,,,
1779370930.5985,plane,81,0,0.49032,0.49407,0.003406,0.05987,0.04611,9.86,-0.03739,0.01937
1779370930.7103,plane,82,0,0.49021,0.49396,0.003404,0.05852,0.04746,11.62,-0.00093,-0.00095
1779370930.8064,plane,83,0,0.49017,0.49413,0.003423,0.05893,0.04746,11.90,-0.00044,0.00174
1779370930.9027,plane,84,0,0.48849,0.49694,0.004427,0.06677,0.05333,10.25,-0.01742,0.02914
1779370930.9986,plane,85,0,0.48848,0.49681,0.004432,0.06665,0.05339,9.88,-0.00014,-0.00136
1779370931.1101,plane,86,0,0.48855,0.49628,0.004418,0.06710,0.05314,7.53,0.00064,-0.00472
1779370931.2062,plane,87,0,0.48814,0.49660,0.004817,0.06836,0.05418,8.11,-0.00420,0.00335
1779370931.3025,plane,88,0,0.48814,0.49656,0.004807,0.06835,0.05417,7.87,-0.00003,-0.00044
1779370931.3983,plane,89,0,0.48811,0.49660,0.004798,0.06837,0.05410,7.71,-0.00029,0.00045
1779370931.5104,plane,90,0,0.48794,0.49646,0.005115,0.06939,0.05563,6.82,-0.00151,-0.00126
1779370931.6058,plane,91,0,0.48796,0.49640,0.005120,0.06941,0.05579,7.21,0.00017,-0.00067
1779370931.7024,plane,92,0,0.48796,0.49651,0.005117,0.06940,0.05570,6.09,0.00001,0.00112
1779370931.7979,plane,93,0,0.48759,0.49615,0.005785,0.07082,0.05736,179.94,-0.00385,-0.00379
1779370931.9104,plane,94,0,0.48766,0.49616,0.005770,0.07086,0.05738,2.47,0.00056,0.00009
1779370932.0060,plane,95,0,0.48768,0.49609,0.005800,0.07080,0.05799,0.97,0.00023,-0.00071
1779370932.1025,plane,96,0,0.49363,0.49540,0.007060,0.07629,0.06900,84.82,0.06173,-0.00711
1779370932.1982,plane,97,0,0.49379,0.49545,0.007104,0.07673,0.06876,92.81,0.00161,0.00053
1779370932.3100,plane,98,0,0.49368,0.49534,0.007085,0.07637,0.06925,86.95,-0.00099,-0.00097
1779370932.4060,plane,99,0,0.49581,0.49502,0.007890,0.07931,0.07064,84.03,0.02222,-0.00342
1779370932.5026,plane,100,0,0.49580,0.49510,0.007889,0.07917,0.07052,86.25,-0.00009,0.00083
1779370932.5982,plane,101,0,0.49579,0.49502,0.007885,0.07911,0.06984,85.73,-0.00010,-0.00083
1779370932.7104,plane,102,0,0.49679,0.49525,0.008426,0.08000,0.07422,86.33,0.00895,0.00212
1779370932.8062,plane,103,0,0.49678,0.49527,0.008421,0.08005,0.07413,87.30,-0.00010,0.00018
1779370932.9025,plane,104,0,0.49679,0.49522,0.008421,0.07997,0.07421,86.47,0.00008,-0.00056
1779370932.9983,plane,105,0,0.49696,0.49527,0.008608,0.08070,0.07513,84.45,0.00178,0.00050
1779370933.1102,plane,106,0,0.49696,0.49522,0.008611,0.08070,0.07514,84.11,-0.00006,-0.00040
1779370933.2061,plane,107,0,0.49697,0.49526,0.008614,0.08067,0.07515,84.05,0.00017,0.00041
1779370933.3027,plane,108,0,0.49703,0.49526,0.008728,0.08099,0.07579,86.15,0.00064,0.00003
1779370933.3983,plane,109,0,0.49703,0.49525,0.008737,0.08104,0.07580,84.52,-0.00002,-0.00017
1779370933.5105,plane,110,0,0.49703,0.49521,0.008737,0.08103,0.07592,85.94,0.00001,-0.00036
1779370933.6068,plane,111,0,0.49704,0.49531,0.008826,0.08132,0.07654,83.34,0.00010,0.00107
1779370933.7025,plane,112,0,0.49704,0.49532,0.008831,0.08130,0.07662,83.66,-0.00001,0.00015
1779370933.7986,plane,113,0,0.49704,0.49533,0.008823,0.08129,0.07642,84.80,-0.00003,0.00010
1779370933.9104,plane,114,0,0.49706,0.49517,0.008923,0.08168,0.07694,86.25,0.00020,-0.00148
1779370934.0064,plane,115,0,0.49708,0.49512,0.008926,0.08163,0.07695,85.63,0.00020,-0.00049
1779370934.1026,plane,116,0,0.49707,0.49514,0.008925,0.08165,0.07696,86.37,-0.00006,0.00021
1779370934.1987,plane,117,0,0.49706,0.49519,0.009033,0.08204,0.07743,84.39,-0.00013,0.00048
1779370934.3101,plane,118,0,0.49707,0.49519,0.009037,0.08205,0.07744,84.27,0.00004,0.00003
1779370934.4065,plane,119,0,0.49706,0.49516,0.009033,0.08206,0.07740,84.14,-0.00002,-0.00026
1779370934.5020,plane,120,0,0.49710,0.49535,0.009116,0.08238,0.07773,83.37,0.00037,0.00192
1779370934.5991,plane,121,0,0.49709,0.49532,0.009120,0.08238,0.07773,83.36,-0.00007,-0.00025
1779370934.7109,plane,122,0,0.49710,0.49534,0.009115,0.08239,0.07772,83.38,0.00006,0.00010
1779370934.8063,plane,123,0,0.49708,0.49534,0.009223,0.08283,0.07846,85.47,-0.00021,0.00004
1779370934.9028,plane,124,0,0.49709,0.49537,0.009216,0.08282,0.07844,85.66,0.00007,0.00030
1779370934.9982,plane,125,0,0.49708,0.49536,0.009213,0.08283,0.07841,85.83,-0.00003,-0.00004
1779370935.1107,plane,126,0,0.49715,0.49533,0.009306,0.08319,0.07857,85.10,0.00061,-0.00034
1779370935.2064,plane,127,0,0.49716,0.49534,0.009304,0.08315,0.07869,84.82,0.00007,0.00019
1779370935.3023,plane,128,0,0.49716,0.49534,0.009304,0.08315,0.07869,84.82,0.00000,0.00000
1779370935.3988,plane,129,0,0.49722,0.49528,0.009459,0.08420,0.07938,85.62,0.00062,-0.00062
1779370935.5104,plane,130,0,0.49724,0.49527,0.009462,0.08425,0.07937,85.16,0.00020,-0.00011
1779370935.6067,plane,131,0,0.49724,0.49529,0.009464,0.08420,0.07942,85.50,-0.00001,0.00022
1779370935.7020,plane,132,0,0.51405,0.49785,0.012806,0.15323,0.07860,88.48,0.17625,0.02683
1779370935.7982,plane,133,0,0.51313,0.49742,0.012524,0.15390,0.07566,87.87,-0.00964,-0.00454
1779370935.9102,plane,134,0,0.51280,0.49712,0.012443,0.15235,0.07596,87.73,-0.00294,-0.00266
1779370936.0068,plane,135,0,0.51823,0.49797,0.014323,0.16401,0.08197,87.93,0.05621,0.00877
1779370936.0068,plane,135,4,0.34157,0.48150,0.002397,0.06430,0.04770,106.90,0.00000,0.00000
1779370936.1030,plane,136,0,0.51823,0.49796,0.014326,0.16409,0.08192,87.95,-0.00004,-0.00001
1779370936.1030,plane,136,4,0.34146,0.48144,0.002396,0.06400,0.04793,106.22,-0.00116,-0.00061
1779370936.1989,plane,137,0,0.51828,0.49797,0.014336,0.16569,0.08142,87.53,0.00051,0.00001
1779370936.1989,plane,137,4,0.34153,0.48151,0.002406,0.06443,0.04775,107.00,0.00070,0.00074
1779370936.3126,plane,138,0,0.53080,0.49801,0.021216,0.25697,0.08050,90.94,0.11020,0.00036
1779370936.3126,plane,138,4,0.34636,0.49400,0.005151,0.09255,0.04803,92.21,0.04250,0.10988
1779370936.4070,plane,139,0,0.53106,0.49801,0.021347,0.25645,0.08101,90.63,0.00269,0.00002
1779370936.4070,plane,139,4,0.34647,0.49399,0.005181,0.09307,0.04793,91.89,0.00116,-0.00007
1779370936.5034,plane,140,0,0.53084,0.49804,0.021267,0.25644,0.08062,90.73,-0.00220,0.00036
1779370936.5034,plane,140,4,0.34634,0.49391,0.005147,0.09261,0.04803,92.21,-0.00135,-0.00085
1779370936.5992,plane,141,0,0.53318,0.49852,0.023019,0.31165,0.07700,90.05,0.02438,0.00494
1779370936.5992,plane,141,4,0.34807,0.49411,0.006053,0.09745,0.04933,92.18,0.01806,0.00208
1779370936.7111,plane,142,0,0.53311,0.49852,0.022987,0.31158,0.07701,90.28,-0.00057,0.00001
1779370936.7111,plane,142,4,0.34798,0.49410,0.006024,0.09724,0.04959,92.34,-0.00082,-0.00009
1779370936.8065,plane,143,0,0.53319,0.49851,0.023002,0.31198,0.07688,89.97,0.00083,-0.00004
1779370936.8065,plane,143,4,0.34805,0.49409,0.006051,0.09788,0.04929,92.13,0.00079,-0.00010
1779370936.9038,plane,144,0,0.53406,0.49865,0.023912,0.32022,0.07684,90.40,0.00890,0.00138
1779370936.9038,plane,144,4,0.34832,0.49463,0.006560,0.10242,0.05020,92.74,0.00272,0.00560
1779370936.9992,plane,145,0,0.53407,0.49861,0.023933,0.31912,0.07740,90.53,0.00014,-0.00033
1779370936.9992,plane,145,4,0.34837,0.49466,0.006560,0.10157,0.05036,92.44,0.00055,0.00032
1779370937.1108,plane,146,0,0.53405,0.49864,0.023929,0.31938,0.07698,90.42,-0.00017,0.00026
1779370937.1108,plane,146,4,0.34837,0.49464,0.006578,0.10172,0.05032,92.41,-0.00003,-0.00017
1779370937.2072,plane,147,0,0.53481,0.49869,0.024677,0.35615,0.07706,90.74,0.00790,0.00044
1779370937.2072,plane,147,4,0.34868,0.49433,0.006946,0.11437,0.04870,91.42,0.00322,-0.00326
1779370937.3029,plane,148,0,0.53481,0.49868,0.024675,0.35048,0.07740,90.58,-0.00003,-0.00010
1779370937.3029,plane,148,4,0.34866,0.49436,0.006944,0.11422,0.04887,91.32,-0.00017,0.00028
1779370937.3988,plane,149,0,0.53479,0.49869,0.024675,0.35420,0.07714,90.77,-0.00017,0.00011
1779370937.3988,plane,149,4,0.34870,0.49437,0.006955,0.11521,0.04860,91.41,0.00040,0.00015
1779370937.5113,plane,150,0,0.53572,0.49871,0.025814,0.33757,0.07775,90.59,0.00821,0.00016
1779370937.5113,plane,150,4,0.34939,0.49492,0.007416,0.12157,0.04945,91.58,0.00619,0.00490
1779370937.6072,plane,151,0,0.53565,0.49872,0.025733,0.32705,0.07856,90.62,-0.00072,0.00011
1779370937.6072,plane,151,4,0.34938,0.49486,0.007406,0.11970,0.04940,91.65,-0.00011,-0.00068
1779370937.7028,plane,152,0,0.53576,0.49872,0.025786,0.33646,0.07835,90.50,0.00117,0.00004
1779370937.7028,plane,152,4,0.34934,0.49485,0.007416,0.12149,0.04955,91.72,-0.00047,-0.00005
1779370937.7994,plane,153,0,0.53616,0.49843,0.026481,0.34971,0.07843,90.75,0.00416,-0.00303
1779370937.7994,plane,153,4,0.34939,0.49477,0.007636,0.12702,0.04949,92.14,0.00053,-0.00082
1779370937.7994,plane,153,5,0.01334,0.04142,0.002489,0.19896,0.04891,33.92,0.00000,0.00000
1779370937.9115,plane,154,0,0.53620,0.49845,0.026557,0.34802,0.07886,90.81,0.00039,0.00020
1779370937.9115,plane,154,4,0.34939,0.49473,0.007653,0.13024,0.04942,91.96,0.00003,-0.00041
1779370937.9115,plane,154,5,0.01550,0.04333,0.003040,0.11972,0.05533,38.62,0.01926,0.01711
1779370938.0075,plane,155,0,0.53633,0.49842,0.026703,0.33902,0.07923,90.72,0.00136,-0.00036
1779370938.0075,plane,155,4,0.34936,0.49472,0.007679,0.13090,0.04937,91.51,-0.00038,-0.00007
1779370938.0075,plane,155,5,0.01574,0.04517,0.003184,0.15071,0.09188,34.31,0.00253,0.01916
1779370938.1037,plane,156,0,0.53630,0.49845,0.027245,0.34130,0.08093,90.94,-0.00040,0.00035
1779370938.1037,plane,156,4,0.34947,0.49507,0.007806,0.12461,0.05082,91.34,0.00116,0.00363
1779370938.1037,plane,156,5,0.02215,0.06647,0.006641,0.24322,0.09720,40.62,0.06666,0.22144
1779370938.1998,plane,157,0,0.53633,0.49839,0.027218,0.33619,0.08154,90.87,0.00030,-0.00060
1779370938.1998,plane,157,4,0.34945,0.49508,0.007811,0.12486,0.05086,91.26,-0.00018,0.00006
1779370938.1998,plane,157,5,0.02181,0.06711,0.006631,0.22072,0.06432,33.26,-0.00361,0.00661
1779370938.3133,plane,158,0,0.53631,0.49841,0.027235,0.33728,0.08155,90.77,-0.00013,0.00020
1779370938.3133,plane,158,4,0.34945,0.49498,0.007824,0.12389,0.05089,91.19,-0.00002,-0.00081
1779370938.3133,plane,158,5,0.02311,0.06973,0.007329,0.21960,0.06792,34.80,0.01143,0.02308
1779370938.4081,plane,159,0,0.53635,0.49829,0.027356,0.34023,0.08068,90.88,0.00039,-0.00135
1779370938.4081,plane,159,4,0.34940,0.49491,0.007857,0.12466,0.05129,91.52,-0.00057,-0.00077
1779370938.4081,plane,159,5,0.02392,0.07153,0.007790,0.12747,0.07694,2.08,0.00858,0.01899
1779370938.5040,plane,160,0,0.53629,0.49842,0.027396,0.34157,0.08068,90.82,-0.00056,0.00140
1779370938.5040,plane,160,4,0.34941,0.49503,0.007867,0.12443,0.05093,92.07,0.00019,0.00127
1779370938.5040,plane,160,5,0.02412,0.07134,0.007775,0.48490,0.45362,0.00,0.00210,-0.00202
1779370938.6003,plane,161,0,0.53630,0.49843,0.027335,0.34154,0.08048,90.58,0.00005,0.00011
1779370938.6003,plane,161,4,0.34950,0.49504,0.007845,0.12344,0.05128,91.46,0.00091,0.00010
1779370938.6003,plane,161,5,0.02258,0.06693,0.006807,0.22805,0.10483,13.87,-0.01606,-0.04578
1779370938.7116,plane,162,0,0.53627,0.49834,0.027390,0.34001,0.08132,90.93,-0.00024,-0.00082
1779370938.7116,plane,162,4,0.34940,0.49499,0.007875,0.12439,0.05085,92.08,-0.00092,-0.00049
1779370938.7116,plane,162,5,0.02382,0.07056,0.007609,0.17812,0.05675,33.96,0.01124,0.03268
1779370938.8072,plane,163,0,0.53631,0.49839,0.027376,0.33807,0.08126,90.66,0.00036,0.00048
1779370938.8072,plane,163,4,0.34946,0.49497,0.007855,0.12374,0.05116,91.52,0.00068,-0.00017
1779370938.8072,plane,163,5,0.02248,0.07158,0.007180,3.54445,1.06171,68.44,-0.01402,0.01063
1779370938.9044,plane,164,0,0.53630,0.49837,0.027388,0.34117,0.08125,90.71,-0.00008,-0.00021
1779370938.9044,plane,164,4,0.34943,0.49497,0.007872,0.12428,0.05119,91.36,-0.00041,-0.00002
1779370938.9044,plane,164,5,0.02323,0.07297,0.007748,0.10638,0.08114,0.00,0.00774,0.01439
1779370938.9996,plane,165,0,0.53633,0.49856,0.027330,0.33891,0.08149,90.65,0.00030,0.00202
1779370938.9996,plane,165,4,0.34948,0.49496,0.007846,0.12499,0.05090,91.26,0.00059,-0.00008
1779370938.9996,plane,165,5,0.02270,0.07322,0.007443,0.22185,0.09464,38.01,-0.00559,0.00257
1779370939.1119,plane,166,0,0.53633,0.49862,0.027337,0.33704,0.08168,90.85,0.00005,0.00052
1779370939.1119,plane,166,4,0.34947,0.49496,0.007868,0.12430,0.05145,91.58,-0.00012,-0.00005
