time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779372548.0666,plane,78,0,0.66402,0.64950,0.005607,0.08393,0.05935,55.16,-0.09171,0.63809
1779372548.1793,plane,79,0,0.68029,0.68101,0.005888,0.08535,0.06077,46.51,0.14435,0.27967
1779372548.2736,plane,80,,,,,,,,,
1779372548.3689,plane,81,,,,,,,,,
1779372548.4686,plane,82,0,0.68572,0.71057,0.008887,0.08072,0.07752,43.74,0.05420,0.29536
1779372548.5798,plane,83,0,0.71865,0.76922,0.005851,0.08542,0.06130,45.64,0.29688,0.52865
1779372548.6736,plane,84,0,0.73386,0.79830,0.005727,0.08439,0.06140,50.25,0.16154,0.30893
1779372548.7709,plane,85,0,0.74671,0.83495,0.005113,0.08275,0.05816,24.92,0.13253,0.37782
1779372548.8673,plane,86,0,0.76003,0.87526,0.006044,0.08512,0.06062,23.65,0.13784,0.41703
1779372548.9787,plane,87,0,0.78404,0.88392,0.005768,0.08344,0.06171,16.25,0.21529,0.07768
1779372549.0738,plane,88,0,0.81793,0.94307,0.006063,0.08420,0.06118,84.50,0.35636,0.62201
1779372549.1690,plane,89,0,0.81513,0.90763,0.002250,0.10540,0.08502,96.80,-0.02948,-0.37249
1779372549.2655,plane,90,0,0.81178,0.83732,0.008948,0.08187,0.07686,28.52,-0.03493,-0.73430
1779372549.3789,plane,91,0,0.84900,0.91998,0.004929,0.07969,0.06229,164.21,0.32596,0.72395
1779372549.4749,plane,92,0,0.87221,0.89932,0.005575,0.08173,0.06212,7.15,0.24154,-0.21499
1779372549.5708,plane,93,0,0.89444,0.91937,0.005902,0.08531,0.06026,139.41,0.23280,0.20999
1779372549.6674,plane,94,0,0.92216,0.92958,0.005663,0.08513,0.06143,130.73,0.28679,0.10556
1779372549.7783,plane,95,0,0.93124,0.88103,0.003940,0.07667,0.06532,118.49,0.08229,-0.43991
1779372549.8766,plane,96,0,0.95975,0.87064,0.006115,0.08523,0.06303,89.76,0.28897,-0.10532
1779372549.9686,plane,97,,,,,,,,,
1779372550.0640,plane,98,,,,,,,,,
1779372550.1790,plane,99,0,0.95660,0.82567,0.007494,0.08466,0.06739,89.90,-0.02735,-0.39032
1779372550.2751,plane,100,0,0.96140,0.76545,0.005154,0.08053,0.06187,82.38,0.04992,-0.62650
1779372550.3702,plane,101,0,0.96258,0.72539,0.006538,0.08730,0.06239,76.03,0.01244,-0.42191
1779372550.4647,plane,102,,,,,,,,,
1779372550.5780,plane,103,0,0.94525,0.65894,0.003209,0.07255,0.06303,89.23,-0.15278,-0.58584
1779372550.6748,plane,104,0,0.96058,0.65734,0.007968,0.08483,0.07506,98.89,0.15878,-0.01661
1779372550.7721,plane,105,0,0.94479,0.59784,0.005831,0.08389,0.06107,99.99,-0.16212,-0.61086
1779372550.8668,plane,106,0,0.96024,0.55523,0.006514,0.08723,0.06226,84.16,0.16315,-0.44999
1779372550.9786,plane,107,0,0.96569,0.50832,0.005729,0.08540,0.05996,33.33,0.04873,-0.41925
1779372551.0743,plane,108,0,0.94503,0.40129,0.002038,0.14088,0.09508,160.17,-0.21579,-1.11784
1779372551.1702,plane,109,0,0.92214,0.48670,0.003866,0.07526,0.06265,73.13,-0.23850,0.88996
1779372551.2661,plane,110,0,0.98405,0.49154,0.002068,0.13545,0.09704,118.72,0.64559,0.05044
1779372551.3794,plane,111,0,0.89708,0.39719,0.004581,0.07799,0.06627,162.27,-0.76845,-0.83355
1779372551.4757,plane,112,0,0.93869,0.47795,0.007801,0.09364,0.06693,94.18,0.43199,0.83831
1779372551.5708,plane,113,0,0.96322,0.37914,0.004786,0.08004,0.06009,130.40,0.25834,-1.04078
1779372551.6663,plane,114,0,0.96360,0.36766,0.008124,0.08470,0.06970,132.38,0.00395,-0.12017
1779372551.7785,plane,115,0,0.95169,0.43242,0.004837,0.07797,0.07479,2.34,-0.10633,0.57806
1779372551.8754,plane,116,0,0.92893,0.44036,0.003772,0.07495,0.06744,155.81,-0.23412,0.08162
1779372551.9706,plane,117,0,0.91168,0.47685,0.005832,0.08521,0.06169,39.38,-0.18125,0.38347
1779372552.0650,plane,118,0,0.89267,0.47980,0.005549,0.08503,0.05815,27.63,-0.20127,0.03121
1779372552.1792,plane,119,0,0.88563,0.44521,0.003894,0.07977,0.05960,74.22,-0.06181,-0.30337
1779372552.2736,plane,120,0,0.85173,0.45655,0.004086,0.07771,0.06474,65.13,-0.35859,0.11996
1779372552.3711,plane,121,0,0.86159,0.34810,0.004522,0.07930,0.06354,112.67,0.10067,-1.10782
1779372552.4684,plane,122,0,0.83312,0.34717,0.003487,0.07468,0.06902,107.47,-0.29398,-0.00964
1779372552.5874,plane,123,2,0.49599,0.49995,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779372552.6819,plane,124,2,0.49599,0.49995,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779372552.7615,plane,125,2,0.49599,0.49995,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779372552.8603,plane,126,2,0.49599,0.49995,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779372552.9704,plane,127,2,0.49599,0.49995,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779372553.0680,plane,128,2,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.03607,-0.00838
1779372553.1666,plane,129,3,0.80708,0.42879,0.009054,0.07996,0.07945,65.22,0.00000,0.00000
1779372553.2588,plane,130,3,0.80707,0.42896,0.009043,0.07996,0.07935,62.91,-0.00012,0.00190
1779372553.3702,plane,131,3,0.80710,0.42878,0.009050,0.07995,0.07941,61.78,0.00022,-0.00168
1779372553.4652,plane,132,3,0.80710,0.42883,0.009074,0.08005,0.07953,68.54,0.00005,0.00060
1779372553.5615,plane,133,3,0.80711,0.42882,0.009081,0.08009,0.07956,71.44,0.00009,-0.00011
1779372553.6615,plane,134,3,0.80710,0.42881,0.009076,0.08006,0.07954,71.71,-0.00005,-0.00015
1779372553.7725,plane,135,3,0.80712,0.42886,0.009108,0.08030,0.07960,63.47,0.00017,0.00049
1779372553.8686,plane,136,3,0.80712,0.42885,0.009109,0.08028,0.07962,62.13,-0.00002,-0.00010
1779372553.9626,plane,137,3,0.80714,0.42876,0.009101,0.08024,0.07959,70.69,0.00015,-0.00095
1779372554.0597,plane,138,3,0.80708,0.42876,0.009164,0.08053,0.07983,61.99,-0.00062,-0.00003
1779372554.1725,plane,139,3,0.80707,0.42871,0.009164,0.08048,0.07983,61.88,-0.00003,-0.00048
1779372554.2685,plane,140,3,0.80706,0.42878,0.009162,0.08049,0.07982,67.41,-0.00009,0.00072
1779372554.3628,plane,141,3,0.80704,0.42870,0.009211,0.08083,0.07999,58.84,-0.00026,-0.00086
1779372554.4615,plane,142,3,0.80709,0.42871,0.009216,0.08080,0.08004,54.08,0.00056,0.00016
1779372554.5712,plane,143,3,0.80710,0.42877,0.009220,0.08075,0.08003,54.88,0.00010,0.00052
1779372554.6682,plane,144,,,,,,,,,
1779372554.7648,plane,145,,,,,,,,,
1779372554.8603,plane,146,,,,,,,,,
1779372554.9713,plane,147,,,,,,,,,
1779372555.0682,plane,148,,,,,,,,,
1779372555.1647,plane,149,,,,,,,,,
1779372555.2609,plane,150,,,,,,,,,
1779372555.3711,plane,151,,,,,,,,,
1779372555.4676,plane,152,,,,,,,,,
1779372555.5623,plane,153,,,,,,,,,
1779372555.6569,plane,154,,,,,,,,,
1779372555.7713,plane,155,,,,,,,,,
1779372555.8675,plane,156,,,,,,,,,
1779372555.9655,plane,157,,,,,,,,,
1779372556.0611,plane,158,,,,,,,,,
1779372556.1731,plane,159,,,,,,,,,
1779372556.2679,plane,160,,,,,,,,,
1779372556.3613,plane,161,,,,,,,,,
1779372556.4604,plane,162,,,,,,,,,
1779372556.5720,plane,163,,,,,,,,,
1779372556.6665,plane,164,,,,,,,,,
1779372556.7632,plane,165,,,,,,,,,
1779372556.8584,plane,166,,,,,,,,,
1779372556.9699,plane,167,,,,,,,,,
1779372557.0663,plane,168,,,,,,,,,
1779372557.1645,plane,169,,,,,,,,,
1779372557.2600,plane,170,,,,,,,,,
1779372557.3725,plane,171,,,,,,,,,
1779372557.4679,plane,172,,,,,,,,,
1779372557.5642,plane,173,,,,,,,,,
1779372557.6595,plane,174,,,,,,,,,
1779372557.7725,plane,175,,,,,,,,,
1779372557.8675,plane,176,,,,,,,,,
1779372557.9666,plane,177,,,,,,,,,
1779372558.0597,plane,178,,,,,,,,,
1779372558.1706,plane,179,,,,,,,,,
1779372558.2682,plane,180,,,,,,,,,
1779372558.3624,plane,181,,,,,,,,,
1779372558.4586,plane,182,,,,,,,,,
1779372558.5719,plane,183,,,,,,,,,
1779372558.6658,plane,184,,,,,,,,,
1779372558.7601,plane,185,,,,,,,,,
1779372558.8596,plane,186,,,,,,,,,
1779372558.9717,plane,187,,,,,,,,,
1779372559.0642,plane,188,,,,,,,,,
1779372559.1608,plane,189,,,,,,,,,
1779372559.2576,plane,190,,,,,,,,,
1779372559.3711,plane,191,,,,,,,,,
1779372559.4660,plane,192,,,,,,,,,
1779372559.5648,plane,193,,,,,,,,,
1779372559.6566,plane,194,,,,,,,,,
1779372559.7697,plane,195,,,,,,,,,
1779372559.8668,plane,196,,,,,,,,,
1779372559.9624,plane,197,,,,,,,,,
1779372560.0572,plane,198,,,,,,,,,
1779372560.1708,plane,199,,,,,,,,,
1779372560.2660,plane,200,,,,,,,,,
1779372560.3625,plane,201,,,,,,,,,
1779372560.4608,plane,202,,,,,,,,,
1779372560.5696,plane,203,,,,,,,,,
1779372560.6684,plane,204,,,,,,,,,
1779372560.7604,plane,205,,,,,,,,,
1779372560.8577,plane,206,,,,,,,,,
1779372560.9723,plane,207,,,,,,,,,
1779372561.0660,plane,208,,,,,,,,,
1779372561.1629,plane,209,,,,,,,,,
1779372561.2589,plane,210,,,,,,,,,
1779372561.3740,plane,211,,,,,,,,,
1779372561.4666,plane,212,,,,,,,,,
1779372561.5639,plane,213,,,,,,,,,
1779372561.6605,plane,214,,,,,,,,,
1779372561.7717,plane,215,,,,,,,,,
1779372561.8656,plane,216,,,,,,,,,
1779372561.9642,plane,217,,,,,,,,,
1779372562.0606,plane,218,,,,,,,,,
1779372562.1683,plane,219,,,,,,,,,
1779372562.2659,plane,220,,,,,,,,,
1779372562.3612,plane,221,,,,,,,,,
1779372562.4612,plane,222,,,,,,,,,
1779372562.5716,plane,223,,,,,,,,,
1779372562.6658,plane,224,,,,,,,,,
1779372562.7638,plane,225,,,,,,,,,
1779372562.8596,plane,226,,,,,,,,,
1779372562.9696,plane,227,,,,,,,,,
1779372563.0656,plane,228,,,,,,,,,
1779372563.1638,plane,229,,,,,,,,,
1779372563.2568,plane,230,,,,,,,,,
1779372563.3711,plane,231,,,,,,,,,
1779372563.4671,plane,232,,,,,,,,,
1779372563.5626,plane,233,,,,,,,,,
1779372563.6592,plane,234,,,,,,,,,
1779372563.7688,plane,235,,,,,,,,,
1779372563.8668,plane,236,,,,,,,,,
1779372563.9606,plane,237,,,,,,,,,
1779372564.0591,plane,238,,,,,,,,,
1779372564.1682,plane,239,,,,,,,,,
1779372564.2675,plane,240,,,,,,,,,
1779372564.3612,plane,241,,,,,,,,,
1779372564.4580,plane,242,,,,,,,,,
1779372564.5705,plane,243,,,,,,,,,
1779372564.6676,plane,244,,,,,,,,,
1779372564.7614,plane,245,,,,,,,,,
1779372564.8591,plane,246,,,,,,,,,
1779372564.9713,plane,247,,,,,,,,,
1779372565.0681,plane,248,,,,,,,,,
1779372565.1613,plane,249,,,,,,,,,
1779372565.2572,plane,250,,,,,,,,,
1779372565.3712,plane,251,,,,,,,,,
1779372565.4641,plane,252,,,,,,,,,
1779372565.5620,plane,253,,,,,,,,,
1779372565.6582,plane,254,,,,,,,,,
1779372565.7717,plane,255,,,,,,,,,
1779372565.8643,plane,256,,,,,,,,,
1779372565.9609,plane,257,,,,,,,,,
1779372566.0592,plane,258,,,,,,,,,
1779372566.1716,plane,259,,,,,,,,,
1779372566.2673,plane,260,,,,,,,,,
1779372566.3646,plane,261,,,,,,,,,
1779372566.4571,plane,262,,,,,,,,,
1779372566.5717,plane,263,,,,,,,,,
1779372566.6680,plane,264,,,,,,,,,
1779372566.7601,plane,265,,,,,,,,,
1779372566.8571,plane,266,,,,,,,,,
1779372566.9701,plane,267,,,,,,,,,
1779372567.0646,plane,268,,,,,,,,,
1779372567.1627,plane,269,,,,,,,,,
1779372567.2601,plane,270,,,,,,,,,
1779372567.3685,plane,271,,,,,,,,,
1779372567.4652,plane,272,,,,,,,,,
1779372567.5617,plane,273,,,,,,,,,
1779372567.6568,plane,274,,,,,,,,,
1779372567.7705,plane,275,,,,,,,,,
1779372567.8695,plane,276,,,,,,,,,
1779372567.9605,plane,277,,,,,,,,,
1779372568.0595,plane,278,,,,,,,,,
1779372568.1707,plane,279,,,,,,,,,
1779372568.2644,plane,280,,,,,,,,,
1779372568.3627,plane,281,4,0.66542,0.11591,0.015808,0.13481,0.13432,0.00,0.00000,0.00000
1779372568.4611,plane,282,4,0.64923,0.15111,0.016310,0.16867,0.15195,48.17,-0.16433,0.35734
1779372568.5725,plane,283,5,0.99737,0.54295,0.004161,0.73729,0.00469,0.11,0.00000,0.00000
1779372568.6687,plane,284,5,0.99771,0.67224,0.002506,0.51136,0.00461,0.19,0.00350,1.34110
1779372568.7624,plane,285,5,0.99793,0.52255,0.003108,0.59898,0.00591,0.02,0.00239,-1.59822
1779372568.8577,plane,286,5,0.99236,0.41811,0.003879,0.18676,0.15035,0.00,-0.05864,-1.09802
1779372568.9733,plane,287,4,0.76456,0.20030,0.009888,0.15894,0.15857,45.23,0.99732,0.42535
1779372569.0701,plane,288,4,0.78699,0.23428,0.008364,2.77188,0.39947,83.73,0.23143,0.35063
1779372569.1646,plane,289,5,0.99755,0.49870,0.003916,0.55797,0.04259,0.00,0.05527,0.85760
1779372569.2581,plane,290,5,0.99765,0.52252,0.003672,0.65712,0.00440,0.05,0.00107,0.25305
1779372569.3733,plane,291,5,0.99769,0.52692,0.003582,0.93649,0.00316,0.03,0.00034,0.03824
1779372569.4666,plane,292,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,-0.00144,-0.30198
1779372569.5605,plane,293,5,0.99659,0.47705,0.004088,0.75064,0.56000,89.05,-0.01029,-0.23105
1779372569.6608,plane,294,5,0.99288,0.44747,0.004359,1.21035,0.54913,85.57,-0.03692,-0.29434
1779372569.7752,plane,295,5,0.99755,0.49762,0.003918,0.55835,0.04476,0.00,0.04096,0.44015
1779372569.8688,plane,296,5,0.99755,0.49762,0.003918,0.55835,0.04476,0.00,0.00000,0.00000
1779372569.9656,plane,297,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00008,0.01111
1779372570.0601,plane,298,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.1717,plane,299,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.2678,plane,300,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.3665,plane,301,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.4607,plane,302,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.5738,plane,303,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.6679,plane,304,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.7615,plane,305,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,0.00000,0.00000
1779372570.8622,plane,306,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00002,0.00429
1779372570.9708,plane,307,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.0674,plane,308,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.1640,plane,309,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.2589,plane,310,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.3714,plane,311,5,0.99756,0.49870,0.003910,0.55797,0.03169,0.00,-0.00002,-0.00383
1779372571.4678,plane,312,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00002,0.00449
1779372571.5618,plane,313,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.6584,plane,314,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.7720,plane,315,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.8652,plane,316,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372571.9609,plane,317,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.0590,plane,318,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.1719,plane,319,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.2673,plane,320,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.3643,plane,321,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.4604,plane,322,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.5722,plane,323,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.6705,plane,324,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.7623,plane,325,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.8594,plane,326,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372572.9793,plane,327,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372573.0800,plane,328,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372573.1745,plane,329,5,0.99756,0.49913,0.003906,0.56250,0.00391,0.00,0.00000,0.00000
1779372573.2660,plane,330,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,-0.00059,0.00000
1779372573.3793,plane,331,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.4749,plane,332,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.5706,plane,333,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.6665,plane,334,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.7780,plane,335,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.8739,plane,336,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372573.9719,plane,337,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.0674,plane,338,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.1796,plane,339,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.2739,plane,340,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.3713,plane,341,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.4667,plane,342,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.5788,plane,343,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.6755,plane,344,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.7705,plane,345,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.8651,plane,346,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372574.9809,plane,347,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372575.0748,plane,348,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372575.1705,plane,349,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372575.2678,plane,350,5,0.99750,0.49871,0.003998,0.82922,0.00448,179.94,-0.00002,-0.00438
1779372575.3781,plane,351,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00002,0.00383
1779372575.4748,plane,352,5,0.99750,0.49871,0.003998,0.82922,0.00448,179.94,-0.00002,-0.00434
1779372575.5700,plane,353,5,0.99750,0.49911,0.003996,0.73171,0.00456,0.00,0.00001,0.00426
1779372575.6694,plane,354,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00001,0.00020
1779372575.7781,plane,355,5,0.99750,0.49911,0.003996,0.73171,0.00456,0.00,-0.00001,-0.00018
1779372575.8742,plane,356,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00001,0.00020
1779372575.9711,plane,357,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.0671,plane,358,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.1767,plane,359,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.2743,plane,360,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.3704,plane,361,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.4659,plane,362,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00000,0.00000
1779372576.5776,plane,363,5,0.99750,0.49871,0.003998,0.82922,0.00448,179.94,-0.00002,-0.00378
1779372576.6751,plane,364,5,0.99750,0.49871,0.003998,0.82922,0.00448,179.94,0.00000,0.00000
1779372576.7700,plane,365,5,0.99750,0.49913,0.003994,0.73182,0.00456,0.00,0.00002,0.00444
