time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779374924.8795,plane,131,1,0.85885,0.49915,0.216814,0.44045,0.27643,170.14,-0.07217,-0.01634
1779374924.9753,plane,132,1,0.85137,0.49758,0.231581,0.43964,0.28422,167.57,-0.07790,-0.01628
1779374925.0712,plane,133,1,0.84599,0.49667,0.242410,0.43756,0.29321,166.85,-0.05609,-0.00949
1779374925.1672,plane,134,1,0.84098,0.49630,0.252465,0.45077,0.32193,159.81,-0.05214,-0.00387
1779374925.2792,plane,135,1,0.83536,0.49560,0.263265,0.46127,0.34617,153.41,-0.05019,-0.00627
1779374925.3751,plane,136,1,0.82739,0.49442,0.277805,0.47158,0.36643,150.76,-0.08319,-0.01224
1779374925.4712,plane,137,1,0.81373,0.49051,0.300054,0.47975,0.39271,153.27,-0.14209,-0.04072
1779374925.5674,plane,138,1,0.79834,0.49068,0.331940,0.49481,0.41417,149.70,-0.16000,0.00182
1779374925.6792,plane,139,1,0.78272,0.49006,0.362798,0.50100,0.43457,137.73,-0.13979,-0.00557
1779374925.7759,plane,140,1,0.76751,0.48801,0.389396,0.54455,0.48538,119.48,-0.15776,-0.02125
1779374925.8718,plane,141,1,0.75198,0.48378,0.411533,0.55438,0.50724,116.37,-0.16132,-0.04398
1779374925.9676,plane,142,1,0.73771,0.48039,0.431018,0.56073,0.53344,123.06,-0.14931,-0.03548
1779374926.0798,plane,143,1,0.72908,0.47752,0.441525,0.56318,0.51441,118.00,-0.07688,-0.02557
1779374926.1758,plane,144,1,0.72981,0.47284,0.432566,0.55466,0.50015,115.85,0.00763,-0.04870
1779374926.2717,plane,145,1,0.73084,0.46813,0.423316,0.54509,0.49177,114.81,0.01068,-0.04910
1779374926.3674,plane,146,1,0.73431,0.45930,0.405796,0.53457,0.46110,114.26,0.03627,-0.09222
1779374926.4794,plane,147,1,0.74313,0.44713,0.374878,0.51691,0.42893,121.58,0.07867,-0.10849
1779374926.5758,plane,148,1,0.75027,0.43890,0.350542,0.49991,0.41433,130.94,0.07420,-0.08554
1779374926.6708,plane,149,1,0.75650,0.42453,0.320257,0.47548,0.41565,147.79,0.06550,-0.15124
1779374926.7678,plane,150,1,0.77317,0.40757,0.266295,0.48884,0.37037,27.09,0.17209,-0.17494
1779374926.7678,plane,150,3,0.53791,0.07004,0.010098,0.16223,0.08776,58.47,0.00000,0.00000
1779374926.8789,plane,151,1,0.77118,0.36639,0.238395,0.43398,0.35847,31.21,-0.01790,-0.37022
1779374926.9754,plane,152,1,0.76473,0.32557,0.211526,0.39446,0.34521,44.53,-0.06689,-0.42289
1779374927.0709,plane,153,1,0.75670,0.28879,0.184643,0.38612,0.32403,58.61,-0.08406,-0.38542
1779374927.1671,plane,154,1,0.74618,0.25839,0.158332,0.39885,0.29052,62.86,-0.10953,-0.31617
1779374927.2800,plane,155,1,0.76019,0.24970,0.114085,0.38387,0.23725,46.44,0.12448,-0.07718
1779374927.2800,plane,155,3,0.57735,0.15540,0.020457,0.95052,0.10432,23.32,0.35022,0.75793
1779374927.3763,plane,156,1,0.74495,0.23053,0.101941,0.34309,0.22707,53.52,-0.15806,-0.19873
1779374927.3763,plane,156,3,0.56283,0.13515,0.016447,0.37924,0.07838,22.79,-0.15056,-0.20994
1779374927.4723,plane,157,1,0.73431,0.21576,0.092077,0.32449,0.21494,59.98,-0.11041,-0.15330
1779374927.4723,plane,157,3,0.55347,0.12109,0.013068,0.28597,0.06908,23.12,-0.09712,-0.14603
1779374927.5684,plane,158,1,0.72304,0.20218,0.083825,0.31202,0.19501,67.18,-0.11736,-0.14144
1779374927.5684,plane,158,3,0.54290,0.10920,0.011005,0.21580,0.06640,20.19,-0.11014,-0.12372
1779374927.6794,plane,159,1,0.70803,0.19029,0.076921,0.30094,0.18715,71.41,-0.13514,-0.10700
1779374927.6794,plane,159,3,0.52998,0.09501,0.008852,0.19843,0.06654,18.61,-0.11625,-0.12774
1779374927.7759,plane,160,1,0.69546,0.18254,0.071949,0.29826,0.17800,73.02,-0.13086,-0.08071
1779374927.7759,plane,160,3,0.51886,0.08566,0.007401,0.18309,0.06591,17.80,-0.11582,-0.09741
1779374927.8720,plane,161,1,0.64370,0.18164,0.048628,0.23233,0.16491,55.04,-0.53883,-0.00940
1779374927.8720,plane,161,3,0.51000,0.07930,0.006432,0.18033,0.06592,17.31,-0.09225,-0.06625
1779374927.8720,plane,161,4,0.78854,0.16720,0.019765,0.30341,0.06573,26.28,0.00000,0.00000
1779374927.9688,plane,162,1,0.63421,0.17582,0.046431,0.22924,0.15899,58.71,-0.09824,-0.06024
1779374927.9688,plane,162,3,0.50119,0.07219,0.005427,0.19787,0.06926,16.80,-0.09115,-0.07360
1779374927.9688,plane,162,4,0.77772,0.16188,0.018892,0.26266,0.06454,27.34,-0.11199,-0.05502
1779374928.0810,plane,163,1,0.66004,0.17843,0.023683,0.42251,0.07195,28.71,0.22974,0.02320
1779374928.0810,plane,163,3,0.48783,0.06353,0.004116,0.18481,0.06808,16.32,-0.11888,-0.07694
1779374928.0810,plane,163,4,0.76212,0.15487,0.017785,0.25367,0.06415,28.00,-0.13866,-0.06238
1779374928.0810,plane,163,5,0.57198,0.15608,0.019772,0.37681,0.07386,25.31,0.00000,0.00000
1779374928.1774,plane,164,1,0.63901,0.16978,0.022185,0.39161,0.07068,29.49,-0.21746,-0.08941
1779374928.1774,plane,164,3,0.46956,0.05297,0.002650,0.14268,0.06381,17.39,-0.18882,-0.10918
1779374928.1774,plane,164,4,0.74105,0.14729,0.016886,0.24463,0.06454,28.76,-0.21786,-0.07829
1779374928.1774,plane,164,5,0.55164,0.14635,0.018378,0.39100,0.07613,24.54,-0.21022,-0.10056
1779374928.2727,plane,165,1,0.61312,0.15961,0.020823,0.32998,0.07025,30.88,-0.27200,-0.10691
1779374928.2727,plane,165,3,0.52668,0.13462,0.016617,0.33965,0.07621,25.01,0.60004,0.85772
1779374928.2727,plane,165,4,0.71442,0.13880,0.016018,0.22079,0.06559,29.99,-0.27974,-0.08919
1779374928.3688,plane,166,1,0.58697,0.14868,0.018909,0.22715,0.07064,32.78,-0.27200,-0.11369
1779374928.3688,plane,166,3,0.50009,0.12299,0.014506,0.26677,0.07363,24.14,-0.27667,-0.12097
1779374928.3688,plane,166,4,0.68607,0.13199,0.014935,0.18031,0.06589,33.77,-0.29503,-0.07088
1779374928.4808,plane,167,1,0.56232,0.13555,0.016746,0.19988,0.06974,34.10,-0.22066,-0.11745
1779374928.4808,plane,167,3,0.47651,0.11002,0.012065,0.27016,0.07341,23.07,-0.21097,-0.11607
1779374928.4808,plane,167,4,0.65849,0.12101,0.013448,0.16603,0.06506,35.63,-0.24678,-0.09830
1779374928.5749,plane,168,1,0.54452,0.11523,0.040872,0.26508,0.11620,87.55,-0.18840,-0.21527
1779374928.6714,plane,169,1,0.54056,0.10881,0.025972,0.19698,0.10162,75.60,-0.04114,-0.06658
1779374928.6714,plane,169,3,0.41563,0.08202,0.007229,0.22281,0.07126,21.94,-0.63184,-0.29063
1779374928.7689,plane,170,1,0.50053,0.08826,0.018526,0.17959,0.08857,82.90,-0.40929,-0.21017
1779374928.7689,plane,170,3,0.37314,0.06489,0.004410,0.15776,0.06628,16.70,-0.43454,-0.17512
1779374928.8793,plane,171,1,0.45048,0.07111,0.012597,0.18707,0.06008,86.33,-0.45451,-0.15568
1779374928.8793,plane,171,3,0.32743,0.05064,0.002423,0.12023,0.06478,9.42,-0.41504,-0.12944
1779374928.9765,plane,172,1,0.45481,0.05932,0.004200,0.27795,0.08962,26.54,0.04459,-0.12125
1779374928.9765,plane,172,3,0.28457,0.04790,0.002057,0.11208,0.06360,6.52,-0.44081,-0.02816
1779374928.9765,plane,172,6,0.36538,0.07091,0.006212,0.13287,0.06600,33.62,0.00000,0.00000
1779374929.0721,plane,173,1,0.36526,0.07408,0.013513,0.18671,0.06751,79.94,-0.93736,0.15446
1779374929.0721,plane,173,3,0.24475,0.05709,0.003362,0.13518,0.06771,10.46,-0.41681,0.09622
1779374929.1682,plane,174,1,0.32726,0.08456,0.017495,0.19129,0.09242,73.07,-0.39501,0.10898
1779374929.1682,plane,174,3,0.20267,0.06794,0.005173,0.16127,0.07192,13.68,-0.43735,0.11278
1779374929.2794,plane,175,1,0.28588,0.09420,0.020643,0.19696,0.10251,69.80,-0.37283,0.08681
1779374929.2794,plane,175,3,0.15875,0.07718,0.006790,0.18973,0.07540,14.54,-0.39584,0.08326
1779374929.3758,plane,176,1,0.24544,0.10151,0.024445,0.22370,0.11684,62.52,-0.41863,0.07572
1779374929.3758,plane,176,3,0.11330,0.08538,0.008341,0.20260,0.07722,15.39,-0.47042,0.08484
1779374929.4722,plane,177,1,0.20156,0.11239,0.027551,0.22199,0.12528,57.79,-0.45558,0.11298
1779374929.4722,plane,177,3,0.07095,0.09457,0.010279,0.23918,0.08272,15.34,-0.43967,0.09547
1779374929.5683,plane,178,1,0.16208,0.12171,0.030916,0.22682,0.13209,55.02,-0.41090,0.09692
1779374929.5683,plane,178,3,0.04132,0.10057,0.008542,0.98505,0.09954,0.00,-0.30844,0.06241
1779374929.6797,plane,179,1,0.12368,0.13452,0.035575,0.23939,0.13914,51.10,-0.34440,0.11496
1779374929.6797,plane,179,3,0.02737,0.07522,0.002658,0.08708,0.05825,85.74,-0.12503,-0.22736
1779374929.7753,plane,180,1,0.09514,0.13771,0.036443,0.46299,0.19800,15.95,-0.29858,0.03333
1779374929.8713,plane,181,1,0.08043,0.14222,0.031275,0.39071,0.14885,12.58,-0.15355,0.04706
1779374929.9675,plane,182,1,0.06541,0.16514,0.030340,0.47303,0.12672,12.24,-0.15589,0.23794
1779374930.0789,plane,183,1,0.05819,0.18725,0.030589,0.40253,0.10903,13.29,-0.06464,0.19799
1779374930.1754,plane,184,1,0.05394,0.20292,0.030384,0.45136,0.10056,12.18,-0.04410,0.16263
1779374930.2706,plane,185,1,0.04910,0.20972,0.027705,0.45227,0.09071,12.04,-0.05086,0.07150
1779374930.3675,plane,186,1,0.04352,0.20766,0.022924,0.41735,0.08667,13.73,-0.05775,-0.02126
1779374930.4788,plane,187,1,0.03700,0.19223,0.016157,0.68775,0.13111,20.95,-0.05848,-0.13846
1779374930.5749,plane,188,1,0.03231,0.17386,0.011276,0.40570,0.07140,13.59,-0.04876,-0.19126
1779374930.6711,plane,189,1,0.03065,0.16236,0.009340,0.30583,0.04304,9.95,-0.01729,-0.11944
1779374930.7667,plane,190,1,0.03126,0.15820,0.009311,0.63216,0.06885,5.55,0.00636,-0.04349
1779374930.8785,plane,191,1,0.03187,0.15337,0.009237,0.26102,0.03987,8.46,0.00549,-0.04331
1779374930.9751,plane,192,1,0.03228,0.16939,0.010663,0.32344,0.07846,14.62,0.00422,0.16572
1779374931.0711,plane,193,1,0.03367,0.25483,0.018444,1.84896,0.04623,8.95,0.01449,0.88947
1779374931.1671,plane,194,1,0.03776,0.39066,0.036580,1.97712,0.10946,4.14,0.04262,1.41510
1779374931.2789,plane,195,1,0.04964,0.43908,0.061861,0.86032,0.08481,4.26,0.10631,0.43335
1779374931.3751,plane,196,1,0.06135,0.45434,0.084729,0.85859,0.11451,4.31,0.12185,0.15882
1779374931.4708,plane,197,1,0.07227,0.45614,0.103780,0.97023,0.13262,3.04,0.11391,0.01884
1779374931.5673,plane,198,1,0.08668,0.45938,0.129573,0.92894,0.16521,2.85,0.14942,0.03358
1779374931.6792,plane,199,1,0.10115,0.46551,0.158239,0.91709,0.19576,2.47,0.12927,0.05477
1779374931.7754,plane,200,1,0.11261,0.46690,0.180084,0.88748,0.22312,2.71,0.11921,0.01448
1779374931.8712,plane,201,1,0.12304,0.46838,0.199727,0.83875,0.24766,2.58,0.10899,0.01544
1779374931.9672,plane,202,1,0.13679,0.47026,0.225757,0.85382,0.27922,2.00,0.14294,0.01952
1779374932.0789,plane,203,1,0.15211,0.47270,0.255005,0.79939,0.31779,2.95,0.13715,0.02187
1779374932.1758,plane,204,1,0.16585,0.47329,0.280919,0.81884,0.34980,3.39,0.14211,0.00603
1779374932.2712,plane,205,1,0.17695,0.47334,0.301665,0.83708,0.37547,2.69,0.11610,0.00060
1779374932.3669,plane,206,1,0.18770,0.47392,0.321891,0.84249,0.39996,2.97,0.11231,0.00603
1779374932.4794,plane,207,1,0.19716,0.47403,0.339652,0.84652,0.42215,4.10,0.08433,0.00100
1779374932.5753,plane,208,1,0.20193,0.47202,0.348134,0.92948,0.43219,2.52,0.04956,-0.02094
1779374932.6710,plane,209,1,0.20030,0.46660,0.343282,0.96191,0.44292,4.31,-0.01701,-0.05666
1779374932.7674,plane,210,1,0.18931,0.45575,0.317781,1.00348,0.44093,6.62,-0.11409,-0.11269
1779374932.8790,plane,211,1,0.16651,0.43817,0.267683,1.23142,0.40558,7.67,-0.20407,-0.15733
1779374932.9748,plane,212,1,0.13551,0.41292,0.200936,0.59150,0.30959,0.00,-0.32293,-0.26301
1779374933.0708,plane,213,1,0.10081,0.37402,0.129084,1.57705,1.18655,35.59,-0.36195,-0.40583
1779374933.1669,plane,214,1,0.06962,0.31934,0.070131,2.66386,0.11074,17.11,-0.32470,-0.56910
1779374933.2789,plane,215,1,0.05346,0.25423,0.038200,0.39802,0.12027,23.05,-0.14429,-0.58151
1779374933.3748,plane,216,1,0.05124,0.26266,0.038108,0.16258,0.05597,0.00,-0.02311,0.08773
1779374933.4703,plane,217,1,0.07127,0.24839,0.052071,0.46826,0.11939,8.02,0.20980,-0.14948
1779374933.5673,plane,218,1,0.04367,0.18331,0.019840,0.32323,0.08243,13.87,-0.28443,-0.67070
1779374933.5673,plane,218,7,0.13891,0.19000,0.031314,0.27860,0.09795,16.46,0.00000,0.00000
1779374933.6797,plane,219,1,0.07689,0.16755,0.035041,0.39470,0.14462,8.11,0.29655,-0.14072
1779374933.6797,plane,219,7,0.22007,0.12348,0.016635,0.20955,0.08562,18.40,0.72463,-0.59390
1779374933.7762,plane,220,1,0.11535,0.13048,0.041631,0.23232,0.19752,52.94,0.39835,-0.38389
1779374933.7762,plane,220,7,0.30169,0.08076,0.008443,0.18496,0.08334,20.29,0.84527,-0.44242
1779374933.8713,plane,221,1,0.17337,0.11228,0.032876,0.48037,0.21591,43.18,0.60819,-0.19085
1779374933.8713,plane,221,7,0.38758,0.05788,0.004032,0.19563,0.08658,17.80,0.90039,-0.23988
1779374933.9680,plane,222,1,0.31223,0.08716,0.022759,0.20292,0.09284,84.82,1.44063,-0.26053
1779374933.9680,plane,222,7,0.49244,0.05746,0.003937,0.20614,0.08647,19.55,1.08798,-0.00432
1779374934.0798,plane,223,1,0.43221,0.10504,0.030745,0.21479,0.15397,80.71,1.07235,0.15980
1779374934.0798,plane,223,7,0.61174,0.07480,0.007178,0.21171,0.08263,24.40,1.06618,0.15490
1779374934.1759,plane,224,1,0.54737,0.13273,0.040348,0.23850,0.13295,83.03,1.19533,0.28742
1779374934.1759,plane,224,7,0.72797,0.09928,0.012063,0.20569,0.08032,27.36,1.20640,0.25415
1779374934.2726,plane,225,1,0.60601,0.15998,0.025102,0.30713,0.09296,19.83,0.60799,0.28247
1779374934.2726,plane,225,7,0.71001,0.16765,0.027047,0.30209,0.08884,27.55,-0.18617,0.70883
1779374934.2726,plane,225,8,0.84368,0.12917,0.018088,0.23894,0.08265,27.78,0.00000,0.00000
1779374934.2726,plane,225,9,0.50323,0.06165,0.004771,0.14815,0.08036,15.07,0.00000,0.00000
1779374934.3687,plane,226,1,0.61009,0.08455,0.009191,0.15089,0.08347,13.80,0.04244,-0.78507
1779374934.3687,plane,226,7,0.76381,0.18685,0.063280,0.26441,0.18335,60.67,0.55995,0.19991
1779374934.3687,plane,226,8,0.93861,0.16874,0.019589,0.21980,0.08289,26.34,0.98810,0.41190
1779374934.4797,plane,227,7,0.82394,0.18914,0.088467,0.29532,0.20423,86.92,0.54254,0.02064
1779374934.5750,plane,228,7,0.86337,0.21718,0.092972,0.27200,0.18698,128.13,0.41260,0.29345
1779374934.6711,plane,229,7,0.88216,0.23829,0.084469,0.29209,0.17906,155.64,0.19542,0.21954
1779374934.7677,plane,230,7,0.88753,0.24151,0.078857,0.30034,0.18654,170.57,0.05549,0.03325
1779374934.7677,plane,230,10,0.97019,0.48730,0.004920,0.67789,0.16918,0.00,0.00000,0.00000
1779374934.8783,plane,231,7,0.90127,0.28077,0.082152,0.31097,0.16546,167.51,0.12422,0.35491
1779374934.9747,plane,232,7,0.91113,0.31331,0.081518,0.33579,0.15543,171.64,0.10234,0.33779
1779374935.0707,plane,233,7,0.91607,0.33690,0.081161,0.36083,0.14574,174.42,0.05151,0.24628
1779374935.1672,plane,234,7,0.91702,0.36109,0.084050,0.37151,0.14900,175.80,0.00990,0.25070
1779374935.2786,plane,235,7,0.91757,0.38757,0.087694,0.38350,0.15906,178.57,0.00493,0.23732
1779374935.3750,plane,236,7,0.91890,0.41845,0.090135,0.40441,0.16423,0.73,0.01382,0.31985
1779374935.4706,plane,237,7,0.92107,0.44361,0.089274,0.42452,0.15658,2.45,0.02264,0.26344
1779374935.5670,plane,238,7,0.92548,0.46848,0.083684,0.45006,0.14639,4.65,0.04590,0.25848
1779374935.6786,plane,239,7,0.93210,0.50609,0.071577,0.48380,0.13411,6.82,0.05911,0.33625
1779374935.7751,plane,240,7,0.93746,0.54609,0.057022,0.43966,0.11826,9.49,0.05568,0.41505
1779374935.8718,plane,241,7,0.93447,0.53470,0.045346,0.41491,0.12875,22.01,-0.03102,-0.11793
1779374935.8718,plane,241,11,0.97007,0.88703,0.005186,0.17106,0.04671,15.64,0.00000,0.00000
1779374935.9683,plane,242,7,0.93111,0.54690,0.048993,0.47243,0.14582,25.83,-0.03464,0.12610
1779374935.9683,plane,242,11,0.96812,0.88716,0.005931,0.26761,0.07264,26.66,-0.02013,0.00128
1779374936.0787,plane,243,7,0.93120,0.58357,0.064460,0.42982,0.14038,14.96,0.00076,0.33235
1779374936.1744,plane,244,7,0.92945,0.58598,0.065947,0.43198,0.14066,14.99,-0.01822,0.02516
1779374936.2711,plane,245,7,0.92506,0.56597,0.056402,0.55429,0.15122,27.49,-0.04545,-0.20687
1779374936.2711,plane,245,11,0.96430,0.88916,0.007100,0.12683,0.03036,0.73,-0.03945,0.02073
1779374936.3672,plane,246,7,0.92586,0.58966,0.074293,0.45419,0.14433,17.00,0.00837,0.24699
1779374936.4790,plane,247,7,0.91803,0.54294,0.102714,0.46017,0.20968,16.14,-0.07014,-0.41821
1779374936.5751,plane,248,7,0.90119,0.49658,0.135490,0.46771,0.22484,2.50,-0.17490,-0.48149
1779374936.6708,plane,249,7,0.88108,0.45408,0.165324,0.45552,0.23551,172.38,-0.20987,-0.44365
1779374936.7669,plane,250,7,0.85879,0.40873,0.185616,0.43710,0.26380,166.24,-0.23190,-0.47183
1779374936.8788,plane,251,7,0.83874,0.37199,0.194843,0.41501,0.28037,159.63,-0.17913,-0.32826
1779374936.9754,plane,252,7,0.82461,0.34554,0.195541,0.39697,0.28955,155.02,-0.14709,-0.27519
1779374937.0713,plane,253,7,0.82051,0.33438,0.193702,0.38489,0.28836,149.39,-0.04262,-0.11608
1779374937.1673,plane,254,7,0.82206,0.32860,0.190238,0.39096,0.28158,149.43,0.01614,-0.06010
1779374937.2785,plane,255,7,0.82464,0.31837,0.182578,0.37963,0.27247,141.71,0.02315,-0.09195
1779374937.3751,plane,256,7,0.83739,0.31457,0.169086,0.37116,0.25359,139.59,0.13237,-0.03948
1779374937.4713,plane,257,7,0.85711,0.32333,0.153400,0.36678,0.22809,149.65,0.20486,0.09103
1779374937.5669,plane,258,7,0.87299,0.32866,0.136705,0.36854,0.21004,154.66,0.16572,0.05564
1779374937.6784,plane,259,7,0.88027,0.33044,0.127945,0.36392,0.19596,159.66,0.06528,0.01596
1779374937.7751,plane,260,7,0.88335,0.34065,0.126695,0.37315,0.19111,162.85,0.03189,0.10564
1779374937.8711,plane,261,7,0.88710,0.36012,0.126251,0.39302,0.20488,167.73,0.03911,0.20320
1779374937.9673,plane,262,7,0.89213,0.37664,0.121111,0.39523,0.20119,174.66,0.05226,0.17180
1779374938.0793,plane,263,7,0.89910,0.39824,0.118829,0.41151,0.19997,175.76,0.06218,0.19268
1779374938.1748,plane,264,7,0.90448,0.41488,0.115411,0.41838,0.19176,176.30,0.05628,0.17400
1779374938.2709,plane,265,7,0.90812,0.42572,0.112707,0.43234,0.18590,178.21,0.03795,0.11296
1779374938.3670,plane,266,7,0.91240,0.44113,0.108609,0.45257,0.16284,179.30,0.04454,0.16038
1779374938.4788,plane,267,7,0.91555,0.45531,0.105199,0.48006,0.15575,1.03,0.02815,0.12665
1779374938.5749,plane,268,7,0.91581,0.46381,0.105686,0.47873,0.15495,1.23,0.00270,0.08861
1779374938.6711,plane,269,7,0.91500,0.46956,0.108229,0.49644,0.15154,1.58,-0.00840,0.05976
1779374938.7673,plane,270,7,0.91535,0.48286,0.109521,0.48072,0.15755,1.78,0.00358,0.13819
1779374938.8789,plane,271,7,0.91667,0.49549,0.106389,0.46123,0.14457,8.27,0.01186,0.11304
