time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779372429.9177,plane,93,0,0.36662,0.90614,0.002179,0.11813,0.08583,93.75,-0.03820,0.12336
1779372430.0164,plane,94,0,0.39771,0.92175,0.002865,0.07140,0.06275,154.61,0.31387,0.15757
1779372430.1123,plane,95,0,0.41665,0.90553,0.003226,0.07141,0.05747,90.46,0.19825,-0.16972
1779372430.2227,plane,96,0,0.42665,0.85299,0.004284,0.07755,0.05612,23.95,0.09065,-0.47599
1779372430.3213,plane,97,0,0.40698,0.78242,0.004901,0.07946,0.05727,45.72,-0.20016,-0.71808
1779372430.4135,plane,98,,,,,,,,,
1779372430.5099,plane,99,0,0.43483,0.82037,0.004203,0.07719,0.05323,49.35,0.28876,0.39351
1779372430.6229,plane,100,0,0.44829,0.84635,0.005247,0.08127,0.05643,34.03,0.11911,0.22985
1779372430.7195,plane,101,0,0.46332,0.86282,0.006192,0.08184,0.05960,42.54,0.15636,0.17145
1779372430.8143,plane,102,0,0.48441,0.87248,0.005663,0.08232,0.05738,34.01,0.22144,0.10135
1779372430.9108,plane,103,0,0.50128,0.90030,0.005780,0.08064,0.06029,12.18,0.17581,0.28993
1779372431.0236,plane,104,0,0.52615,0.90147,0.006329,0.08096,0.06248,9.27,0.22048,0.01043
1779372431.1186,plane,105,0,0.55077,0.90135,0.006295,0.08165,0.06178,8.25,0.25877,-0.00126
1779372431.2146,plane,106,0,0.57489,0.90073,0.006214,0.08239,0.06172,11.33,0.25064,-0.00646
1779372431.3103,plane,107,0,0.59917,0.90008,0.006256,0.08156,0.06226,11.66,0.25273,-0.00680
1779372431.4247,plane,108,0,0.62504,0.90009,0.006660,0.08093,0.06247,7.86,0.22635,0.00011
1779372431.5214,plane,109,0,0.64958,0.89939,0.006487,0.08110,0.06289,9.66,0.25435,-0.00728
1779372431.6146,plane,110,0,0.67384,0.89949,0.006478,0.08105,0.06257,8.17,0.26044,0.00113
1779372431.7107,plane,111,0,0.69842,0.89832,0.006331,0.08186,0.06186,11.73,0.25521,-0.01215
1779372431.8218,plane,112,0,0.72430,0.89865,0.006734,0.08100,0.06453,10.93,0.23277,0.00295
1779372431.9216,plane,113,0,0.74907,0.89853,0.006697,0.08087,0.06348,10.15,0.25001,-0.00117
1779372432.0175,plane,114,0,0.77322,0.89891,0.006602,0.08186,0.06332,9.06,0.25172,0.00388
1779372432.1126,plane,115,0,0.79814,0.89869,0.006554,0.08138,0.06323,9.14,0.26119,-0.00225
1779372432.2241,plane,116,0,0.82375,0.89926,0.006819,0.08196,0.06481,9.95,0.22964,0.00506
1779372432.3208,plane,117,0,0.84805,0.89935,0.006836,0.08108,0.06370,6.91,0.25188,0.00093
1779372432.4143,plane,118,0,0.87265,0.89918,0.006668,0.08120,0.06397,9.57,0.26186,-0.00177
1779372432.5102,plane,119,0,0.89691,0.89870,0.006532,0.08129,0.06407,12.48,0.25292,-0.00495
1779372432.6210,plane,120,,,,,,,,,
1779372432.7182,plane,121,,,,,,,,,
1779372432.8136,plane,122,,,,,,,,,
1779372432.9097,plane,123,0,0.93995,0.81825,0.002981,0.09946,0.07975,149.86,0.44648,-0.83468
1779372433.0232,plane,124,0,0.89917,0.86303,0.007380,0.08106,0.06744,44.40,-0.35979,0.39512
1779372433.1186,plane,125,0,0.94088,0.85262,0.002430,0.12718,0.08908,153.53,0.43723,-0.10918
1779372433.2163,plane,126,0,0.96969,0.90504,0.003555,0.07157,0.06062,18.68,0.29503,0.53688
1779372433.3087,plane,127,,,,,,,,,
1779372433.4255,plane,128,0,0.88650,0.86415,0.002465,0.08043,0.07142,87.50,-0.71499,-0.35143
1779372433.5175,plane,129,,,,,,,,,
1779372433.6172,plane,130,1,0.49446,0.49414,0.986864,1.63771,0.68272,90.35,0.00000,0.00000
1779372433.7136,plane,131,1,0.49451,0.49424,0.987111,2.02773,0.92337,179.56,0.00049,0.00103
1779372433.8249,plane,132,1,0.49456,0.49418,0.987200,1.93737,0.91805,178.83,0.00049,-0.00048
1779372433.9227,plane,133,1,0.49456,0.49411,0.987164,2.06508,0.91921,178.49,0.00000,-0.00074
1779372434.0175,plane,134,1,0.49447,0.49413,0.987495,2.15485,0.92947,0.74,-0.00098,0.00024
1779372434.1147,plane,135,1,0.49447,0.49402,0.987400,2.27917,0.93211,179.81,-0.00001,-0.00115
1779372434.2245,plane,136,1,0.49449,0.49392,0.987400,2.28666,0.92282,178.25,0.00018,-0.00091
1779372434.3219,plane,137,1,0.49437,0.49376,0.987203,1.79971,1.03657,1.55,-0.00130,-0.00165
1779372434.4187,plane,138,1,0.49453,0.49354,0.986896,1.46693,1.10092,3.20,0.00170,-0.00230
1779372434.5144,plane,139,1,0.49454,0.49349,0.986889,1.24572,1.11115,5.54,0.00007,-0.00053
1779372434.6314,plane,140,1,0.49453,0.49357,0.987001,1.28198,1.11876,3.44,-0.00003,0.00071
1779372434.7290,plane,141,1,0.49570,0.49157,0.978444,1.42556,0.65277,89.01,0.01195,-0.02054
1779372434.8060,plane,142,1,0.49569,0.49172,0.979392,1.42692,0.66590,89.03,-0.00013,0.00192
1779372434.9053,plane,143,1,0.49559,0.49163,0.978906,1.42716,0.66263,89.08,-0.00105,-0.00086
1779372435.0136,plane,144,1,0.49582,0.49003,0.946372,1.21985,0.61545,89.62,0.00217,-0.01478
1779372435.1132,plane,145,1,0.50044,0.49413,0.957177,1.21195,0.61824,89.35,0.04634,0.04113
1779372435.2060,plane,146,2,0.95412,0.88644,0.007497,0.07473,0.07055,98.09,0.00000,0.00000
1779372435.3036,plane,147,2,0.95412,0.88641,0.007341,0.07401,0.06956,98.93,0.00003,-0.00035
1779372435.4150,plane,148,2,0.95313,0.88609,0.007621,0.07510,0.07111,97.06,-0.00892,-0.00284
1779372435.5090,plane,149,2,0.95312,0.88611,0.007624,0.07511,0.07114,96.68,-0.00012,0.00021
1779372435.6105,plane,150,2,0.95313,0.88608,0.007709,0.07559,0.07157,97.73,0.00017,-0.00034
1779372435.7050,plane,151,2,0.95312,0.88608,0.007711,0.07559,0.07157,97.71,-0.00009,0.00001
1779372435.8154,plane,152,2,0.95312,0.88609,0.007709,0.07560,0.07155,97.71,-0.00001,0.00013
1779372435.9141,plane,153,2,0.95312,0.88614,0.007787,0.07583,0.07209,96.68,-0.00006,0.00051
1779372436.0096,plane,154,2,0.95310,0.88614,0.007787,0.07580,0.07211,97.23,-0.00013,-0.00008
1779372436.1053,plane,155,2,0.95311,0.88615,0.007785,0.07579,0.07210,96.99,0.00005,0.00012
1779372436.2157,plane,156,2,0.95305,0.88602,0.007874,0.07634,0.07242,96.59,-0.00054,-0.00118
1779372436.3124,plane,157,2,0.95305,0.88600,0.007872,0.07635,0.07240,96.60,0.00002,-0.00014
1779372436.4107,plane,158,2,0.95305,0.88604,0.007874,0.07631,0.07243,96.43,-0.00000,0.00034
1779372436.5047,plane,159,2,0.95308,0.88602,0.007958,0.07652,0.07298,95.15,0.00030,-0.00020
1779372436.6140,plane,160,2,0.95308,0.88602,0.007958,0.07652,0.07298,95.15,0.00000,0.00000
1779372436.7100,plane,161,2,0.95308,0.88601,0.007957,0.07652,0.07297,95.35,0.00005,-0.00011
1779372436.8091,plane,162,2,0.95306,0.88589,0.008028,0.07700,0.07341,93.74,-0.00024,-0.00116
1779372436.9058,plane,163,2,0.95304,0.88588,0.008016,0.07684,0.07341,94.73,-0.00021,-0.00018
1779372437.0165,plane,164,2,0.95303,0.88591,0.008026,0.07688,0.07349,94.10,-0.00011,0.00035
1779372437.1116,plane,165,2,0.95302,0.88590,0.008104,0.07719,0.07392,94.50,-0.00011,-0.00012
1779372437.2065,plane,166,2,0.95298,0.88591,0.008113,0.07722,0.07392,94.62,-0.00035,0.00009
1779372437.3074,plane,167,2,0.95299,0.88594,0.008114,0.07723,0.07391,94.87,0.00007,0.00029
1779372437.4180,plane,168,2,0.95296,0.88590,0.008179,0.07740,0.07433,93.64,-0.00030,-0.00038
1779372437.5113,plane,169,2,0.95296,0.88587,0.008182,0.07740,0.07434,93.63,0.00001,-0.00030
1779372437.6091,plane,170,2,0.95295,0.88587,0.008179,0.07739,0.07432,93.31,-0.00005,0.00002
1779372437.7035,plane,171,2,0.95291,0.88579,0.008236,0.07762,0.07471,91.85,-0.00041,-0.00092
1779372437.8154,plane,172,2,0.95293,0.88580,0.008233,0.07758,0.07467,92.96,0.00011,0.00013
1779372437.9129,plane,173,2,0.95293,0.88579,0.008235,0.07757,0.07471,92.66,0.00003,-0.00013
1779372438.0085,plane,174,2,0.95295,0.88569,0.008287,0.07782,0.07507,90.71,0.00018,-0.00099
1779372438.1033,plane,175,2,0.95294,0.88573,0.008286,0.07777,0.07509,91.01,-0.00008,0.00033
1779372438.2150,plane,176,2,0.95294,0.88571,0.008286,0.07783,0.07503,91.27,0.00004,-0.00017
1779372438.3141,plane,177,2,0.95294,0.88584,0.008335,0.07800,0.07524,90.42,-0.00007,0.00133
1779372438.4073,plane,178,2,0.95294,0.88582,0.008338,0.07797,0.07530,89.62,0.00008,-0.00016
1779372438.5022,plane,179,2,0.95296,0.88577,0.008333,0.07795,0.07528,90.32,0.00014,-0.00059
1779372438.6164,plane,180,2,0.95293,0.88578,0.008358,0.07805,0.07544,91.19,-0.00022,0.00012
1779372438.7100,plane,181,2,0.95293,0.88578,0.008358,0.07805,0.07544,91.19,0.00000,0.00000
1779372438.8091,plane,182,2,0.95292,0.88579,0.008357,0.07803,0.07544,91.53,-0.00007,0.00008
1779372438.9057,plane,183,2,0.95290,0.88577,0.008380,0.07811,0.07563,88.63,-0.00025,-0.00020
1779372439.0159,plane,184,2,0.95288,0.88585,0.008379,0.07812,0.07557,89.64,-0.00017,0.00073
1779372439.1092,plane,185,2,0.95291,0.88579,0.008379,0.07808,0.07564,89.32,0.00033,-0.00065
1779372439.2086,plane,186,2,0.95290,0.88583,0.008379,0.07807,0.07562,89.66,-0.00017,0.00046
1779372439.3051,plane,187,2,0.95289,0.88583,0.008379,0.07812,0.07558,89.56,-0.00004,-0.00007
1779372439.4182,plane,188,2,0.95291,0.88577,0.008380,0.07806,0.07567,89.52,0.00016,-0.00046
1779372439.5110,plane,189,2,0.95289,0.88575,0.008392,0.07808,0.07578,88.19,-0.00024,-0.00022
1779372439.6048,plane,190,2,0.95290,0.88576,0.008386,0.07803,0.07571,89.67,0.00012,0.00011
1779372439.7049,plane,191,2,0.95292,0.88576,0.008380,0.07804,0.07567,89.34,0.00020,-0.00004
1779372439.8180,plane,192,2,0.95290,0.88577,0.008384,0.07806,0.07571,89.60,-0.00016,0.00009
1779372439.9124,plane,193,2,0.95289,0.88574,0.008391,0.07809,0.07575,88.66,-0.00010,-0.00030
1779372440.0074,plane,194,2,0.95289,0.88576,0.008392,0.07808,0.07578,88.28,-0.00004,0.00014
1779372440.1059,plane,195,2,0.95290,0.88578,0.008386,0.07811,0.07569,88.27,0.00014,0.00023
1779372440.2145,plane,196,2,0.95288,0.88576,0.008394,0.07808,0.07579,87.98,-0.00017,-0.00012
1779372440.3132,plane,197,2,0.95290,0.88575,0.008387,0.07805,0.07575,89.15,0.00021,-0.00020
1779372440.4102,plane,198,2,0.95290,0.88575,0.008386,0.07807,0.07572,89.36,-0.00005,0.00010
1779372440.5042,plane,199,2,0.95288,0.88580,0.008389,0.07810,0.07571,88.29,-0.00017,0.00051
1779372440.6135,plane,200,2,0.95289,0.88572,0.008391,0.07808,0.07574,88.10,0.00007,-0.00080
1779372440.7100,plane,201,2,0.95290,0.88571,0.008392,0.07803,0.07581,88.62,0.00013,-0.00007
1779372440.8088,plane,202,2,0.95292,0.88572,0.008386,0.07801,0.07575,89.40,0.00014,0.00012
1779372440.9069,plane,203,2,0.95287,0.88586,0.008386,0.07811,0.07562,89.37,-0.00052,0.00138
1779372441.0147,plane,204,2,0.95288,0.88586,0.008384,0.07811,0.07563,88.92,0.00015,0.00007
1779372441.1135,plane,205,2,0.95289,0.88581,0.008384,0.07813,0.07564,88.39,0.00012,-0.00051
1779372441.2083,plane,206,2,0.95289,0.88579,0.008387,0.07809,0.07572,88.36,-0.00002,-0.00026
1779372441.3036,plane,207,2,0.95288,0.88576,0.008391,0.07809,0.07573,88.97,-0.00011,-0.00026
1779372441.4150,plane,208,2,0.95291,0.88576,0.008386,0.07809,0.07571,88.55,0.00022,-0.00007
1779372441.5126,plane,209,2,0.95289,0.88575,0.008386,0.07810,0.07566,88.51,-0.00019,-0.00003
1779372441.6076,plane,210,2,0.95289,0.88576,0.008386,0.07808,0.07570,89.35,0.00008,0.00006
1779372441.7042,plane,211,2,0.95290,0.88573,0.008389,0.07808,0.07575,88.90,0.00003,-0.00026
1779372441.8155,plane,212,2,0.95291,0.88579,0.008380,0.07811,0.07563,88.81,0.00007,0.00055
1779372441.9107,plane,213,2,0.95289,0.88587,0.008391,0.07809,0.07573,88.18,-0.00013,0.00076
1779372442.0075,plane,214,2,0.95290,0.88572,0.008386,0.07801,0.07574,90.57,0.00008,-0.00146
