time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779370436.1760,plane,33,0,0.50446,0.90582,0.143307,2.51276,0.08839,89.97,-0.00061,-0.00016
1779370436.2520,plane,34,0,0.50451,0.90581,0.143273,2.27133,0.08906,90.02,0.00078,-0.00014
1779370436.3654,plane,35,0,0.50447,0.90582,0.143299,2.45445,0.08824,90.00,-0.00043,0.00005
1779370436.4609,plane,36,0,0.50442,0.90580,0.143209,2.09515,0.08954,89.99,-0.00044,-0.00018
1779370436.5553,plane,37,0,0.50436,0.90579,0.143178,1.66921,0.09434,89.91,-0.00066,-0.00013
1779370436.6528,plane,38,0,0.50443,0.90580,0.143209,2.02401,0.09042,89.99,0.00071,0.00013
1779370436.7650,plane,39,0,0.50427,0.90580,0.143221,1.90360,0.09185,89.97,-0.00139,-0.00005
1779370436.8598,plane,40,0,0.50432,0.90579,0.143209,1.86378,0.09182,89.97,0.00051,-0.00002
1779370436.9550,plane,41,0,0.50444,0.90580,0.143217,2.13820,0.08941,89.96,0.00129,0.00007
1779370437.0525,plane,42,0,0.50443,0.90580,0.143204,2.07675,0.08953,90.00,-0.00016,-0.00005
1779370437.1660,plane,43,0,0.50425,0.90579,0.143178,1.83011,0.09280,89.95,-0.00157,-0.00003
1779370437.2611,plane,44,0,0.50444,0.90580,0.143217,2.12621,0.08920,90.00,0.00198,0.00007
1779370437.3592,plane,45,0,0.50441,0.90580,0.143207,1.99388,0.09063,89.98,-0.00030,-0.00001
1779370437.4536,plane,46,0,0.50427,0.90580,0.143170,1.52083,0.09609,89.90,-0.00149,-0.00002
1779370437.5665,plane,47,0,0.50445,0.90581,0.143221,2.13100,0.08954,89.97,0.00161,0.00009
1779370437.6636,plane,48,0,0.50433,0.90579,0.143183,1.87975,0.09145,89.97,-0.00128,-0.00012
1779370437.7600,plane,49,0,0.50434,0.90579,0.143185,1.70512,0.09320,89.92,0.00015,-0.00000
1779370437.8552,plane,50,0,0.50441,0.90579,0.143197,1.68340,0.09404,89.95,0.00072,-0.00001
1779370437.9664,plane,51,0,0.50440,0.90580,0.143204,1.75105,0.09256,89.93,-0.00007,0.00007
1779370438.0644,plane,52,0,0.50439,0.90580,0.143200,2.05421,0.08965,89.98,-0.00013,-0.00001
1779370438.1587,plane,53,0,0.50439,0.90580,0.143207,2.16956,0.08894,89.99,0.00003,-0.00002
1779370438.2546,plane,54,0,0.55477,0.86820,0.066259,1.08529,0.05095,90.08,0.52650,-0.39298
1779370438.3647,plane,55,0,0.43992,0.94542,0.002594,0.10620,0.02272,89.29,-1.04152,0.70032
1779370438.4626,plane,56,0,0.43987,0.91426,0.008535,0.14820,0.05765,89.11,-0.00052,-0.31819
1779370438.5584,plane,57,0,0.43982,0.91319,0.008735,0.16802,0.05624,89.24,-0.00054,-0.01124
1779370438.6544,plane,58,0,0.43980,0.91330,0.008672,0.13211,0.06161,89.16,-0.00020,0.00113
1779370438.7658,plane,59,0,0.43976,0.91344,0.008608,0.12680,0.06021,89.06,-0.00033,0.00131
1779370438.8625,plane,60,0,0.44003,0.91245,0.009116,0.14667,0.06446,89.41,0.00277,-0.01025
1779370438.8625,plane,60,1,0.49929,0.41523,0.079663,0.30340,0.29950,171.48,0.00000,0.00000
1779370438.9578,plane,61,0,0.43993,0.91235,0.008908,0.12793,0.07312,89.34,-0.00106,-0.00104
1779370438.9578,plane,61,1,0.49931,0.41522,0.077950,0.33758,0.23123,86.74,0.00021,-0.00012
1779370439.0543,plane,62,0,0.43999,0.91230,0.008775,0.13581,0.06821,89.14,0.00058,-0.00054
1779370439.0543,plane,62,1,0.49925,0.41531,0.077564,0.53725,0.17732,90.15,-0.00065,0.00100
1779370439.1645,plane,63,0,0.43994,0.91258,0.009147,0.19921,0.05544,88.95,-0.00042,0.00253
1779370439.1645,plane,63,1,0.49952,0.41548,0.078210,1.28973,0.16321,89.66,0.00245,0.00148
1779370439.2599,plane,64,0,0.43992,0.91262,0.009089,0.20816,0.05508,88.99,-0.00024,0.00045
1779370439.2599,plane,64,1,0.49951,0.41548,0.078059,1.30844,0.16287,89.76,-0.00004,0.00004
1779370439.3566,plane,65,0,0.43997,0.91254,0.009098,0.25260,0.05352,89.27,0.00050,-0.00087
1779370439.3566,plane,65,1,0.49949,0.41517,0.077979,1.44889,0.16216,89.67,-0.00022,-0.00327
1779370439.4523,plane,66,0,0.43997,0.91498,0.009810,0.13799,0.07386,89.51,0.00004,0.02551
1779370439.4523,plane,66,1,0.49951,0.41523,0.078391,1.33410,0.16399,89.71,0.00016,0.00065
1779370439.5656,plane,67,0,0.43997,0.91481,0.009781,0.37363,0.05578,89.69,0.00004,-0.00154
1779370439.5656,plane,67,1,0.49950,0.41523,0.078322,1.33298,0.16399,89.71,-0.00009,0.00003
1779370439.6624,plane,68,0,0.44009,0.91479,0.009754,0.28348,0.05701,89.96,0.00122,-0.00014
1779370439.6624,plane,68,1,0.49949,0.41529,0.078266,1.26167,0.16400,89.80,-0.00013,0.00059
1779370439.7599,plane,69,0,0.44034,0.91578,0.010103,0.11248,0.10773,80.35,0.00257,0.01017
1779370439.7599,plane,69,1,0.49932,0.41507,0.078988,0.60033,0.17485,90.33,-0.00173,-0.00220
1779370439.7599,plane,69,2,0.97614,0.05208,0.005522,0.08372,0.04958,94.86,0.00000,0.00000
1779370439.8547,plane,70,0,0.44035,0.91578,0.010089,0.11248,0.10773,80.35,0.00013,-0.00001
1779370439.8547,plane,70,1,0.49922,0.41517,0.078912,0.54117,0.17745,91.16,-0.00103,0.00103
1779370439.8547,plane,70,2,0.97758,0.05018,0.005005,0.05231,0.04816,0.00,0.01515,-0.02006
1779370439.9670,plane,71,0,0.44035,0.91579,0.010091,0.11248,0.10773,80.35,-0.00002,0.00002
1779370439.9670,plane,71,1,0.49927,0.41506,0.078963,0.56945,0.17681,90.38,0.00044,-0.00097
1779370439.9670,plane,71,2,0.97743,0.05058,0.005064,0.07245,0.05862,82.83,-0.00131,0.00353
1779370440.0638,plane,72,0,0.44006,0.91558,0.010369,0.24103,0.05970,89.74,-0.00306,-0.00217
1779370440.0638,plane,72,1,0.49941,0.41520,0.079859,0.94434,0.16524,89.17,0.00149,0.00139
1779370440.0638,plane,72,2,0.93279,0.10523,0.031684,0.52553,0.12670,134.56,-0.46121,0.56459
1779370440.0638,plane,72,3,0.03667,0.05162,0.008472,0.19107,0.08270,53.45,0.00000,0.00000
1779370440.1623,plane,73,0,0.44006,0.91552,0.010378,0.22834,0.06010,89.51,0.00007,-0.00055
1779370440.1623,plane,73,1,0.49943,0.41516,0.079948,1.09493,0.16709,89.77,0.00019,-0.00043
1779370440.1623,plane,73,2,0.93317,0.10667,0.031896,0.66877,0.10845,134.00,0.00393,0.01465
1779370440.1623,plane,73,3,0.03873,0.05297,0.009252,0.19518,0.06940,95.09,0.02083,0.01364
1779370440.2556,plane,74,0,0.44007,0.91551,0.010401,0.21885,0.06126,89.61,0.00009,-0.00016
1779370440.2556,plane,74,1,0.49943,0.41520,0.079973,1.27143,0.16476,89.64,-0.00006,0.00050
1779370440.2556,plane,74,2,0.93219,0.10432,0.031728,0.50504,0.13590,129.77,-0.01060,-0.02527
1779370440.2556,plane,74,3,0.03823,0.05035,0.008670,0.15331,0.05491,67.50,-0.00536,-0.02811
1779370440.3679,plane,75,0,0.43995,0.91579,0.010712,0.29846,0.06001,89.47,-0.00105,0.00257
1779370440.3679,plane,75,1,0.49928,0.41521,0.080997,0.36531,0.22144,90.29,-0.00135,0.00004
1779370440.3679,plane,75,4,0.56756,0.14994,0.214539,1.00618,0.64154,94.45,0.00000,0.00000
1779370440.4637,plane,76,0,0.44014,0.91615,0.010737,0.32674,0.05968,89.61,0.00190,0.00373
1779370440.4637,plane,76,1,0.49918,0.41538,0.081253,0.42255,0.19222,92.57,-0.00101,0.00184
1779370440.4637,plane,76,4,0.56605,0.14987,0.215039,1.00817,0.64360,94.42,-0.01575,-0.00078
1779370440.5592,plane,77,0,0.44006,0.91600,0.010769,0.27929,0.06060,89.49,-0.00078,-0.00165
1779370440.5592,plane,77,1,0.49918,0.41516,0.081580,0.35680,0.21862,90.32,-0.00002,-0.00229
1779370440.5592,plane,77,4,0.56433,0.15256,0.223262,1.00320,0.63489,94.35,-0.01795,0.02821
1779370440.6549,plane,78,0,0.43994,0.98358,0.003218,0.10768,0.04501,90.00,-0.00126,0.70698
1779370440.6549,plane,78,1,0.48461,0.44069,0.864463,1.93744,0.57874,90.58,-0.15238,0.26702
1779370440.7648,plane,79,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.13585,0.53281
1779370440.8611,plane,80,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779370440.9557,plane,81,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.0520,plane,82,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.1625,plane,83,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.2593,plane,84,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.3547,plane,85,1,0.49951,0.49912,0.988768,1.00000,0.56250,0.00,-0.00006,-0.00010
1779370441.4528,plane,86,1,0.49951,0.49912,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.5638,plane,87,1,0.49951,0.49912,0.988768,1.00000,0.56250,0.00,0.00000,0.00000
1779370441.6619,plane,88,1,0.49918,0.49910,0.988768,1.00000,0.56250,0.00,-0.00328,-0.00020
1779370441.7563,plane,89,1,0.49932,0.49891,0.988768,1.00000,0.56250,0.00,0.00141,-0.00210
1779370441.8506,plane,90,,,,,,,,,
1779370441.9622,plane,91,,,,,,,,,
1779370442.0583,plane,92,,,,,,,,,
1779370442.1552,plane,93,,,,,,,,,
1779370442.2506,plane,94,,,,,,,,,
1779370442.3622,plane,95,,,,,,,,,
1779370442.4588,plane,96,5,0.53528,0.52148,0.003079,0.06912,0.06263,148.75,0.00000,0.00000
1779370442.5555,plane,97,5,0.51129,0.50611,0.002489,0.06827,0.06110,107.26,-0.24841,-0.15920
1779370442.6495,plane,98,,,,,,,,,
1779370442.7617,plane,99,,,,,,,,,
1779370442.8572,plane,100,,,,,,,,,
1779370442.9535,plane,101,,,,,,,,,
1779370443.0495,plane,102,,,,,,,,,
1779370443.1624,plane,103,5,0.47233,0.56059,0.008457,0.07913,0.07493,83.20,-0.34459,0.48193
1779370443.2593,plane,104,5,0.47232,0.56057,0.008460,0.07915,0.07499,84.12,-0.00017,-0.00016
1779370443.3542,plane,105,5,0.47227,0.56057,0.008586,0.07957,0.07560,85.10,-0.00045,0.00000
1779370443.4503,plane,106,5,0.47230,0.56055,0.008587,0.07959,0.07557,84.74,0.00032,-0.00016
1779370443.5612,plane,107,5,0.47231,0.56057,0.008586,0.07960,0.07559,84.61,0.00006,0.00015
1779370443.6573,plane,108,5,0.47233,0.56060,0.008721,0.08015,0.07627,84.81,0.00017,0.00027
1779370443.7542,plane,109,5,0.47233,0.56050,0.008725,0.08016,0.07627,84.60,0.00002,-0.00098
1779370443.8500,plane,110,5,0.47234,0.56052,0.008723,0.08018,0.07625,84.45,0.00006,0.00015
1779370443.9616,plane,111,5,0.47232,0.56050,0.008831,0.08065,0.07688,83.07,-0.00018,-0.00014
1779370444.0577,plane,112,5,0.47234,0.56051,0.008821,0.08058,0.07684,82.37,0.00025,0.00010
1779370444.1546,plane,113,5,0.47231,0.56050,0.008830,0.08064,0.07687,82.48,-0.00032,-0.00010
1779370444.2500,plane,114,5,0.47228,0.56036,0.008933,0.08106,0.07730,84.22,-0.00031,-0.00144
1779370444.3618,plane,115,5,0.47224,0.56044,0.008925,0.08098,0.07730,85.00,-0.00040,0.00070
1779370444.4576,plane,116,5,0.47222,0.56052,0.008933,0.08101,0.07734,84.82,-0.00012,0.00079
1779370444.5541,plane,117,5,0.47227,0.56053,0.009028,0.08136,0.07774,83.46,0.00050,0.00017
1779370444.6499,plane,118,5,0.47226,0.56057,0.009023,0.08130,0.07776,83.68,-0.00016,0.00038
1779370444.7617,plane,119,5,0.47224,0.56051,0.009026,0.08140,0.07772,83.91,-0.00012,-0.00055
1779370444.8576,plane,120,5,0.47230,0.56054,0.009108,0.08181,0.07814,84.87,0.00053,0.00030
1779370444.9534,plane,121,5,0.47229,0.56051,0.009108,0.08188,0.07810,85.24,-0.00006,-0.00024
1779370445.0491,plane,122,5,0.47230,0.56052,0.009106,0.08185,0.07811,84.96,0.00008,0.00005
1779370445.1616,plane,123,5,0.47228,0.56057,0.009194,0.08211,0.07858,82.51,-0.00019,0.00048
1779370445.2574,plane,124,5,0.47226,0.56061,0.009184,0.08209,0.07848,83.85,-0.00015,0.00043
1779370445.3537,plane,125,5,0.47224,0.56069,0.009189,0.08208,0.07852,84.15,-0.00017,0.00074
1779370445.4492,plane,126,5,0.47227,0.56060,0.009288,0.08256,0.07901,84.37,0.00024,-0.00090
1779370445.5614,plane,127,5,0.47230,0.56067,0.009291,0.08253,0.07904,84.28,0.00027,0.00067
1779370445.6577,plane,128,5,0.47229,0.56063,0.009288,0.08249,0.07907,84.22,-0.00013,-0.00050
1779370445.7550,plane,129,5,0.47231,0.56071,0.009379,0.08285,0.07936,83.45,0.00030,0.00083
1779370445.8495,plane,130,5,0.47232,0.56059,0.009377,0.08282,0.07938,83.06,0.00002,-0.00124
1779370445.9613,plane,131,5,0.47229,0.56059,0.009379,0.08282,0.07937,82.93,-0.00020,-0.00003
1779370446.0570,plane,132,5,0.47228,0.56057,0.009479,0.08333,0.07985,83.87,-0.00015,-0.00019
1779370446.1535,plane,133,5,0.47229,0.56062,0.009479,0.08334,0.07985,84.16,0.00007,0.00050
1779370446.2495,plane,134,5,0.47229,0.56064,0.009493,0.08337,0.07993,84.42,0.00007,0.00024
1779370446.3624,plane,135,5,0.47237,0.56063,0.009598,0.08386,0.08033,80.33,0.00065,-0.00007
1779370446.3624,plane,135,6,0.98142,0.04051,0.003309,0.08340,0.03231,130.06,0.00000,0.00000
1779370446.4568,plane,136,5,0.47230,0.56072,0.009525,0.08356,0.08001,83.75,-0.00074,0.00095
1779370446.5536,plane,137,5,0.47229,0.56071,0.009523,0.08355,0.08001,83.70,-0.00006,-0.00009
1779370446.6519,plane,138,5,0.47235,0.56053,0.009652,0.08411,0.08069,78.94,0.00063,-0.00185
1779370446.6519,plane,138,6,0.97230,0.05591,0.006907,0.26208,0.08217,133.07,-0.09290,0.15696
1779370446.6519,plane,138,7,0.01928,0.03106,0.002816,0.10595,0.06397,54.01,0.00000,0.00000
1779370446.7627,plane,139,5,0.47237,0.56057,0.009650,0.08413,0.08065,80.34,0.00014,0.00033
1779370446.7627,plane,139,6,0.97138,0.05424,0.006912,0.11023,0.06538,86.49,-0.00829,-0.01512
1779370446.7627,plane,139,7,0.01898,0.02977,0.002664,0.42401,0.03828,48.31,-0.00273,-0.01163
1779370446.8578,plane,140,5,0.47237,0.56055,0.009640,0.08415,0.08051,79.63,-0.00004,-0.00013
1779370446.8578,plane,140,6,0.97389,0.05441,0.006334,0.40195,0.08881,138.34,0.02637,0.00182
1779370446.8578,plane,140,7,0.01797,0.03030,0.002574,0.09780,0.04939,2.66,-0.01055,0.00563
1779370446.9546,plane,141,5,0.47829,0.55182,0.011459,0.10701,0.07866,53.40,0.06108,-0.09007
1779370446.9546,plane,141,6,0.92721,0.11906,0.038525,0.36604,0.14807,133.35,-0.48153,0.66686
1779370446.9546,plane,141,7,0.06920,0.09988,0.030682,0.23861,0.11631,53.97,0.52840,0.71764
1779370447.0504,plane,142,5,0.47869,0.55150,0.011556,0.10869,0.07871,54.10,0.00417,-0.00338
1779370447.0504,plane,142,6,0.92685,0.12082,0.039324,0.33599,0.13811,138.29,-0.00374,0.01838
1779370447.0504,plane,142,7,0.06960,0.10042,0.030918,0.23546,0.11971,53.33,0.00416,0.00566
1779370447.1623,plane,143,5,0.47898,0.55114,0.011646,0.11070,0.07849,52.41,0.00260,-0.00321
1779370447.1623,plane,143,6,0.92445,0.12333,0.041407,0.36620,0.15222,133.86,-0.02141,0.02242
1779370447.1623,plane,143,7,0.07140,0.10219,0.032342,0.23656,0.11588,54.11,0.01604,0.01582
1779370447.2577,plane,144,5,0.48095,0.54827,0.012507,0.11586,0.07994,54.21,0.02067,-0.03005
1779370447.2577,plane,144,8,0.51664,0.18785,0.305840,0.99580,0.71937,91.36,0.00000,0.00000
1779370447.3545,plane,145,5,0.48095,0.54828,0.012512,0.11722,0.07997,53.84,-0.00003,0.00011
1779370447.3545,plane,145,8,0.51665,0.18841,0.307090,0.99078,0.70558,91.02,0.00014,0.00587
1779370447.4500,plane,146,5,0.48093,0.54825,0.012526,0.11530,0.07993,54.02,-0.00016,-0.00032
1779370447.4500,plane,146,8,0.51747,0.19030,0.309875,0.99143,0.70949,91.51,0.00853,0.01976
1779370447.5621,plane,147,5,0.48140,0.54757,0.012828,0.11260,0.08102,52.32,0.00421,-0.00604
1779370447.5621,plane,147,8,0.51017,0.25625,0.456351,1.02104,0.78379,102.46,-0.06494,0.58717
1779370447.6584,plane,148,5,0.48143,0.54754,0.012824,0.11644,0.08038,51.31,0.00031,-0.00037
1779370447.6584,plane,148,8,0.50997,0.25579,0.455253,1.02157,0.78052,102.82,-0.00212,-0.00485
1779370447.7540,plane,149,5,0.48143,0.54757,0.012845,0.11741,0.08045,51.61,-0.00001,0.00033
1779370447.7540,plane,149,8,0.50945,0.26243,0.469698,1.03179,0.81017,104.67,-0.00543,0.06953
1779370447.8504,plane,150,5,0.48162,0.55076,0.012705,0.11516,0.07946,53.21,0.00191,0.03304
1779370447.8504,plane,150,8,0.50967,0.25786,0.460710,1.03600,0.80598,104.66,0.00228,-0.04736
1779370447.9619,plane,151,5,0.48169,0.55064,0.012729,0.11730,0.08033,51.85,0.00069,-0.00100
1779370447.9619,plane,151,8,0.50900,0.25998,0.463459,1.03673,0.82745,105.03,-0.00606,0.01897
1779370448.0583,plane,152,5,0.48184,0.55152,0.012719,0.11760,0.07980,54.74,0.00155,0.00907
1779370448.0583,plane,152,8,0.50883,0.25859,0.460887,1.02701,0.81274,103.70,-0.00171,-0.01443
1779370448.1544,plane,153,5,0.48179,0.55168,0.012695,0.11967,0.07937,53.26,-0.00054,0.00171
1779370448.1544,plane,153,8,0.50853,0.25722,0.458199,1.03298,0.81529,103.90,-0.00312,-0.01423
1779370448.2512,plane,154,5,0.48174,0.55171,0.012673,0.11483,0.07988,52.45,-0.00052,0.00023
1779370448.2512,plane,154,8,0.50898,0.25058,0.443968,1.01629,0.77375,101.19,0.00464,-0.06868
1779370448.3636,plane,155,5,0.48174,0.55174,0.012666,0.11645,0.07982,52.03,-0.00004,0.00030
1779370448.3636,plane,155,8,0.50859,0.25101,0.445926,1.01500,0.77284,100.45,-0.00348,0.00381
1779370448.4582,plane,156,5,0.48181,0.55162,0.012707,0.11754,0.07936,54.02,0.00074,-0.00127
1779370448.4582,plane,156,8,0.50918,0.25689,0.457440,1.01801,0.78106,101.92,0.00628,0.06207
1779370448.5545,plane,157,5,0.48173,0.55178,0.012666,0.11536,0.07961,52.79,-0.00077,0.00173
1779370448.5545,plane,157,8,0.50994,0.24930,0.439655,1.02010,0.80302,102.56,0.00783,-0.07892
1779370448.6499,plane,158,5,0.48167,0.55189,0.012633,0.11742,0.07952,52.58,-0.00061,0.00105
1779370448.6499,plane,158,8,0.51041,0.24092,0.420312,1.01852,0.83461,99.64,0.00500,-0.08777
1779370448.7623,plane,159,5,0.48174,0.55175,0.012668,0.11767,0.07967,52.33,0.00056,-0.00118
1779370448.7623,plane,159,8,0.50971,0.24827,0.438641,1.02396,0.80547,102.84,-0.00625,0.06550
1779370448.8566,plane,160,,,,,,,,,
1779370448.9521,plane,161,,,,,,,,,
1779370449.0484,plane,162,,,,,,,,,
1779370449.1610,plane,163,,,,,,,,,
1779370449.2564,plane,164,,,,,,,,,
1779370449.3525,plane,165,,,,,,,,,
1779370449.4486,plane,166,,,,,,,,,
1779370449.5605,plane,167,,,,,,,,,
1779370449.6564,plane,168,,,,,,,,,
1779370449.7524,plane,169,,,,,,,,,
1779370449.8486,plane,170,,,,,,,,,
1779370449.9605,plane,171,,,,,,,,,
1779370450.0564,plane,172,,,,,,,,,
1779370450.1522,plane,173,,,,,,,,,
1779370450.2489,plane,174,,,,,,,,,
1779370450.3604,plane,175,,,,,,,,,
1779370450.4563,plane,176,,,,,,,,,
1779370450.5527,plane,177,,,,,,,,,
1779370450.6489,plane,178,,,,,,,,,
1779370450.7606,plane,179,,,,,,,,,
1779370450.8568,plane,180,,,,,,,,,
1779370450.9529,plane,181,,,,,,,,,
1779370451.0485,plane,182,,,,,,,,,
1779370451.1608,plane,183,,,,,,,,,
1779370451.2567,plane,184,,,,,,,,,
1779370451.3527,plane,185,,,,,,,,,
1779370451.4490,plane,186,,,,,,,,,
1779370451.5605,plane,187,,,,,,,,,
1779370451.6583,plane,188,,,,,,,,,
1779370451.7525,plane,189,,,,,,,,,
1779370451.8486,plane,190,,,,,,,,,
1779370451.9605,plane,191,,,,,,,,,
1779370452.0563,plane,192,,,,,,,,,
1779370452.1523,plane,193,,,,,,,,,
1779370452.2481,plane,194,,,,,,,,,
1779370452.3606,plane,195,,,,,,,,,
1779370452.4573,plane,196,,,,,,,,,
1779370452.5528,plane,197,,,,,,,,,
1779370452.6488,plane,198,,,,,,,,,
1779370452.7605,plane,199,,,,,,,,,
1779370452.8567,plane,200,,,,,,,,,
1779370452.9525,plane,201,,,,,,,,,
1779370453.0483,plane,202,,,,,,,,,
1779370453.1603,plane,203,,,,,,,,,
1779370453.2568,plane,204,,,,,,,,,
1779370453.3531,plane,205,,,,,,,,,
1779370453.4489,plane,206,,,,,,,,,
1779370453.5606,plane,207,,,,,,,,,
1779370453.6565,plane,208,,,,,,,,,
1779370453.7523,plane,209,,,,,,,,,
1779370453.8485,plane,210,,,,,,,,,
1779370453.9606,plane,211,,,,,,,,,
1779370454.0569,plane,212,,,,,,,,,
1779370454.1526,plane,213,,,,,,,,,
1779370454.2481,plane,214,,,,,,,,,
1779370454.3604,plane,215,,,,,,,,,
1779370454.4562,plane,216,,,,,,,,,
1779370454.5525,plane,217,,,,,,,,,
1779370454.6483,plane,218,,,,,,,,,
1779370454.7604,plane,219,,,,,,,,,
1779370454.8572,plane,220,,,,,,,,,
1779370454.9526,plane,221,,,,,,,,,
1779370455.0485,plane,222,,,,,,,,,
1779370455.1604,plane,223,,,,,,,,,
1779370455.2566,plane,224,,,,,,,,,
1779370455.3528,plane,225,,,,,,,,,
1779370455.4486,plane,226,,,,,,,,,
1779370455.5608,plane,227,,,,,,,,,
1779370455.6564,plane,228,,,,,,,,,
1779370455.7532,plane,229,,,,,,,,,
1779370455.8488,plane,230,,,,,,,,,
1779370455.9604,plane,231,,,,,,,,,
1779370456.0564,plane,232,,,,,,,,,
1779370456.1521,plane,233,,,,,,,,,
1779370456.2484,plane,234,,,,,,,,,
1779370456.3600,plane,235,,,,,,,,,
1779370456.4564,plane,236,,,,,,,,,
1779370456.5523,plane,237,,,,,,,,,
1779370456.6484,plane,238,,,,,,,,,
1779370456.7602,plane,239,,,,,,,,,
1779370456.8564,plane,240,,,,,,,,,
1779370456.9523,plane,241,,,,,,,,,
1779370457.0482,plane,242,,,,,,,,,
1779370457.1603,plane,243,,,,,,,,,
1779370457.2564,plane,244,,,,,,,,,
1779370457.3525,plane,245,,,,,,,,,
1779370457.4485,plane,246,,,,,,,,,
1779370457.5603,plane,247,,,,,,,,,
1779370457.6563,plane,248,,,,,,,,,
1779370457.7519,plane,249,,,,,,,,,
1779370457.8483,plane,250,,,,,,,,,
1779370457.9604,plane,251,,,,,,,,,
1779370458.0557,plane,252,,,,,,,,,
1779370458.1524,plane,253,,,,,,,,,
1779370458.2484,plane,254,,,,,,,,,
1779370458.3598,plane,255,,,,,,,,,
1779370458.4566,plane,256,,,,,,,,,
1779370458.5524,plane,257,,,,,,,,,
1779370458.6492,plane,258,,,,,,,,,
1779370458.7604,plane,259,,,,,,,,,
1779370458.8561,plane,260,,,,,,,,,
1779370458.9531,plane,261,,,,,,,,,
1779370459.0482,plane,262,,,,,,,,,
1779370459.1602,plane,263,,,,,,,,,
1779370459.2565,plane,264,,,,,,,,,
