time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779369800.9968,plane,95,1,0.49894,0.42323,0.071928,0.53133,0.16007,89.22,0.00000,0.00000
1779369800.9968,plane,95,2,0.00658,0.09045,0.002621,0.15786,0.01626,0.37,0.00000,0.00000
1779369801.0919,plane,96,1,0.49879,0.42350,0.071621,0.48009,0.16332,88.82,-0.00154,0.00283
1779369801.0919,plane,96,2,0.00656,0.09044,0.002613,0.15672,0.01627,0.37,-0.00024,-0.00012
1779369801.1872,plane,97,1,0.49893,0.42354,0.071515,0.49486,0.16113,88.51,0.00136,0.00037
1779369801.1872,plane,97,2,0.00658,0.09031,0.002623,0.15670,0.01642,0.35,0.00029,-0.00129
1779369801.3005,plane,98,1,0.49926,0.41857,0.075009,0.47230,0.16745,90.42,0.00294,-0.04386
1779369801.3005,plane,98,2,0.00684,0.09216,0.002747,0.13040,0.02003,0.00,0.00230,0.01628
1779369801.3005,plane,98,3,0.43643,0.92272,0.006765,0.10123,0.05595,91.00,0.00000,0.00000
1779369801.3960,plane,99,1,0.49925,0.41868,0.074849,0.52260,0.16608,90.73,-0.00005,0.00117
1779369801.3960,plane,99,2,0.00684,0.09224,0.002747,0.13054,0.01987,0.08,-0.00001,0.00089
1779369801.3960,plane,99,3,0.43669,0.92255,0.006717,0.09639,0.05977,90.89,0.00282,-0.00187
1779369801.4894,plane,100,1,0.49923,0.41897,0.074614,0.58399,0.16268,89.71,-0.00020,0.00302
1779369801.4894,plane,100,2,0.00685,0.09221,0.002748,0.13167,0.01963,0.10,0.00005,-0.00032
1779369801.4894,plane,100,3,0.43661,0.92253,0.006568,0.09509,0.05874,90.68,-0.00096,-0.00022
1779369801.5866,plane,101,1,0.49935,0.41738,0.076330,0.67031,0.16708,89.40,0.00117,-0.01626
1779369801.5866,plane,101,2,0.00729,0.09241,0.002914,0.11163,0.03698,1.08,0.00453,0.00201
1779369801.5866,plane,101,3,0.43863,0.91902,0.008806,0.11042,0.07951,91.68,0.02076,-0.03603
1779369801.6979,plane,102,1,0.49939,0.41730,0.076238,0.45853,0.17283,88.90,0.00035,-0.00078
1779369801.6979,plane,102,2,0.00729,0.09241,0.002914,0.11163,0.03698,1.08,0.00000,0.00000
1779369801.6979,plane,102,3,0.43855,0.91905,0.008784,0.12970,0.06803,90.92,-0.00065,0.00027
1779369801.7930,plane,103,1,0.49966,0.49933,0.974352,1.00000,0.56250,0.00,0.00283,0.86346
1779369801.8871,plane,104,1,0.49950,0.49919,0.975211,1.00000,0.56250,0.00,-0.00167,-0.00156
1779369801.9826,plane,105,1,0.49951,0.49916,0.974701,1.00000,0.56250,0.00,0.00015,-0.00028
1779369802.0948,plane,106,1,0.49950,0.49914,0.974770,1.00000,0.56250,0.00,-0.00011,-0.00021
1779369802.1907,plane,107,1,0.49952,0.49913,0.973255,1.00000,0.56250,0.00,0.00023,-0.00001
1779369802.2864,plane,108,1,0.49953,0.49914,0.973804,1.00000,0.56250,0.00,0.00004,0.00002
1779369802.3828,plane,109,1,0.49951,0.49914,0.974196,1.00000,0.56250,0.00,-0.00013,-0.00000
1779369802.4946,plane,110,1,0.49953,0.49914,0.972895,1.00000,0.56250,0.00,0.00015,-0.00001
1779369802.5907,plane,111,1,0.49952,0.49914,0.974055,1.00000,0.56250,0.00,-0.00011,0.00002
1779369802.6871,plane,112,1,0.49951,0.49915,0.976430,1.00000,0.56250,0.00,-0.00005,0.00014
1779369802.7829,plane,113,1,0.49949,0.49916,0.977780,1.00000,0.56250,0.00,-0.00030,0.00012
1779369802.8956,plane,114,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00023,-0.00026
1779369802.9903,plane,115,1,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369803.0859,plane,116,4,0.00872,0.46233,0.017629,0.55691,0.03692,1.21,0.00000,0.00000
1779369803.1820,plane,117,4,0.00872,0.46276,0.017634,0.52858,0.04680,1.15,-0.00007,0.00450
1779369803.2936,plane,118,4,0.00857,0.46664,0.017473,0.53242,0.03156,1.13,-0.00135,0.03475
1779369803.3900,plane,119,4,0.00691,0.48601,0.014594,0.40406,0.02459,0.00,-0.01713,0.20102
1779369803.4859,plane,120,4,0.00694,0.48569,0.014635,0.39960,0.02588,0.00,0.00023,-0.00332
1779369803.5825,plane,121,4,0.00691,0.48644,0.014589,0.45954,0.06064,0.04,-0.00024,0.00784
1779369803.6950,plane,122,4,0.00661,0.48779,0.013931,0.41824,0.03766,0.00,-0.00267,0.01195
1779369803.7897,plane,123,,,,,,,,,
1779369803.8862,plane,124,,,,,,,,,
1779369803.9829,plane,125,,,,,,,,,
1779369804.0942,plane,126,,,,,,,,,
1779369804.1898,plane,127,,,,,,,,,
1779369804.2866,plane,128,,,,,,,,,
1779369804.3829,plane,129,,,,,,,,,
1779369804.4935,plane,130,,,,,,,,,
1779369804.5899,plane,131,,,,,,,,,
1779369804.6862,plane,132,,,,,,,,,
1779369804.7830,plane,133,,,,,,,,,
1779369804.8941,plane,134,,,,,,,,,
1779369804.9899,plane,135,,,,,,,,,
1779369805.0862,plane,136,,,,,,,,,
1779369805.1820,plane,137,,,,,,,,,
1779369805.2942,plane,138,,,,,,,,,
1779369805.3898,plane,139,,,,,,,,,
1779369805.4863,plane,140,,,,,,,,,
1779369805.5828,plane,141,,,,,,,,,
1779369805.6942,plane,142,,,,,,,,,
1779369805.7902,plane,143,,,,,,,,,
1779369805.8861,plane,144,,,,,,,,,
1779369805.9823,plane,145,,,,,,,,,
1779369806.0940,plane,146,,,,,,,,,
1779369806.1901,plane,147,,,,,,,,,
1779369806.2853,plane,148,,,,,,,,,
1779369806.3826,plane,149,,,,,,,,,
1779369806.4939,plane,150,,,,,,,,,
1779369806.5907,plane,151,,,,,,,,,
1779369806.6858,plane,152,,,,,,,,,
1779369806.7824,plane,153,,,,,,,,,
1779369806.8939,plane,154,,,,,,,,,
1779369806.9900,plane,155,,,,,,,,,
1779369807.0859,plane,156,,,,,,,,,
1779369807.1818,plane,157,,,,,,,,,
1779369807.2941,plane,158,,,,,,,,,
1779369807.3903,plane,159,,,,,,,,,
1779369807.4861,plane,160,,,,,,,,,
1779369807.5825,plane,161,,,,,,,,,
1779369807.6946,plane,162,,,,,,,,,
1779369807.7900,plane,163,,,,,,,,,
1779369807.8854,plane,164,,,,,,,,,
1779369807.9818,plane,165,,,,,,,,,
1779369808.0941,plane,166,,,,,,,,,
1779369808.1896,plane,167,,,,,,,,,
1779369808.2854,plane,168,,,,,,,,,
1779369808.3813,plane,169,,,,,,,,,
1779369808.4935,plane,170,,,,,,,,,
1779369808.5897,plane,171,,,,,,,,,
1779369808.6856,plane,172,,,,,,,,,
1779369808.7821,plane,173,,,,,,,,,
1779369808.8933,plane,174,,,,,,,,,
1779369808.9892,plane,175,,,,,,,,,
1779369809.0855,plane,176,,,,,,,,,
1779369809.1810,plane,177,,,,,,,,,
1779369809.2935,plane,178,,,,,,,,,
1779369809.3910,plane,179,5,0.96936,0.06320,0.008643,0.57656,0.16833,0.00,0.00000,0.00000
1779369809.3910,plane,179,6,0.02513,0.04753,0.005519,0.27679,0.07998,43.05,0.00000,0.00000
1779369809.4865,plane,180,5,0.96779,0.06634,0.009525,3.79811,0.47607,109.19,-0.01648,0.03292
1779369809.4865,plane,180,6,0.02679,0.04986,0.006149,0.14480,0.06464,74.47,0.01729,0.02434
1779369809.5832,plane,181,5,0.96645,0.06582,0.009893,0.39013,0.07975,136.79,-0.01382,-0.00538
1779369809.5832,plane,181,6,0.02642,0.04983,0.006044,0.08833,0.03396,58.55,-0.00376,-0.00024
1779369809.6950,plane,182,5,0.92222,0.13501,0.046714,0.40196,0.16170,132.80,-0.39565,0.61894
1779369809.6950,plane,182,6,0.07946,0.11316,0.040015,0.30905,0.14249,50.26,0.47441,0.56652
1779369809.7910,plane,183,5,0.92337,0.13662,0.046561,0.40293,0.16233,132.62,0.01191,0.01673
1779369809.7910,plane,183,6,0.07721,0.11373,0.039096,0.29932,0.13731,51.76,-0.02344,0.00587
1779369809.8867,plane,184,5,0.92169,0.13728,0.047882,0.39131,0.16078,132.78,-0.01753,0.00691
1779369809.8867,plane,184,6,0.07996,0.11277,0.040136,0.29351,0.13482,52.54,0.02884,-0.00995
1779369809.9829,plane,185,7,0.51085,0.21780,0.368898,1.00306,0.79175,93.56,0.00000,0.00000
1779369810.0940,plane,186,7,0.50943,0.21569,0.361511,1.00321,0.80329,93.10,-0.01279,-0.01903
1779369810.1904,plane,187,7,0.51072,0.30433,0.576406,0.97779,0.76699,93.19,0.01342,0.91921
1779369810.2868,plane,188,7,0.50110,0.41395,0.814684,0.89726,0.38217,89.53,-0.09985,1.13739
1779369810.3823,plane,189,7,0.50127,0.40735,0.799710,0.92123,0.38036,88.77,0.00178,-0.06903
1779369810.4953,plane,190,7,0.50036,0.45307,0.904633,0.84403,0.76071,120.64,-0.00806,0.40469
1779369810.5905,plane,191,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,-0.00893,0.48445
1779369810.6869,plane,192,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369810.7826,plane,193,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369810.8943,plane,194,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369810.9910,plane,195,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.0866,plane,196,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.1829,plane,197,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.2943,plane,198,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.3906,plane,199,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.4869,plane,200,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.5825,plane,201,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.6949,plane,202,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.7912,plane,203,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.8866,plane,204,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369811.9829,plane,205,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.0942,plane,206,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.1901,plane,207,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.2866,plane,208,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.3823,plane,209,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.4942,plane,210,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.5905,plane,211,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.6866,plane,212,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.7825,plane,213,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.8957,plane,214,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369812.9914,plane,215,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369813.0866,plane,216,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369813.1828,plane,217,7,0.49951,0.49913,1.000000,1.00000,0.56250,0.00,0.00000,0.00000
1779369813.2943,plane,218,7,0.49771,0.49561,0.976532,1.36071,0.91248,0.66,-0.01614,-0.03154
1779369813.3904,plane,219,7,0.49751,0.49545,0.975210,1.40744,0.91476,0.81,-0.00210,-0.00167
1779369813.4862,plane,220,7,0.49744,0.49517,0.974470,1.47827,0.92193,0.71,-0.00073,-0.00293
1779369813.5824,plane,221,8,0.49604,0.33530,0.621914,0.70341,0.54047,0.00,0.00000,0.00000
1779369813.6948,plane,222,8,0.49610,0.32503,0.602037,0.68848,0.48622,0.00,0.00052,-0.09136
1779369813.7906,plane,223,7,0.49717,0.44553,0.812203,0.99655,0.95088,26.43,-0.00285,-0.51731
1779369813.8865,plane,224,7,0.50182,0.43209,0.677838,0.87286,0.80259,71.01,0.04861,-0.14037
1779369813.9819,plane,225,7,0.50172,0.42371,0.677538,0.90592,0.80361,47.03,-0.00107,-0.08780
1779369814.0952,plane,226,7,0.49906,0.43786,0.642526,0.83255,0.60028,92.35,-0.02350,0.12512
1779369814.0952,plane,226,9,0.97956,0.04178,0.003786,0.61198,0.26788,0.00,0.00000,0.00000
1779369814.1903,plane,227,8,0.50316,0.21125,0.289324,0.62589,0.55547,88.91,0.07435,-1.19679
1779369814.2869,plane,228,8,0.50581,0.21232,0.290326,0.64873,0.54725,3.27,0.02740,0.01108
1779369814.3823,plane,229,7,0.42290,0.42725,0.003315,0.08868,0.08050,28.46,-0.79610,-0.11089
1779369814.4949,plane,230,7,0.39334,0.31359,0.003994,0.11231,0.08347,151.35,-0.26244,-1.00928
1779369814.4949,plane,230,10,0.51113,0.05438,0.050932,0.97858,0.06434,91.51,0.00000,0.00000
1779369814.5899,plane,231,10,0.51500,0.05477,0.051220,1.76310,0.07116,92.13,0.04070,0.00417
1779369814.6850,plane,232,,,,,,,,,
1779369814.7827,plane,233,7,0.43568,0.29806,0.002409,0.11304,0.08949,162.52,0.43445,-0.15935
1779369814.7827,plane,233,10,0.51465,0.02013,0.007989,0.22021,0.03462,92.33,-0.00356,-0.35548
1779369814.8956,plane,234,7,0.39308,0.40582,0.004191,0.07833,0.06631,108.85,-0.37667,0.95291
1779369814.8956,plane,234,10,0.51564,0.02119,0.008377,0.20336,0.03292,90.42,0.00878,0.00935
1779369814.9894,plane,235,,,,,,,,,
1779369815.0845,plane,236,,,,,,,,,
1779369815.1825,plane,237,7,0.44482,0.41512,0.003174,0.07807,0.07660,69.54,0.52689,0.09478
1779369815.2934,plane,238,7,0.39216,0.29478,0.003040,0.07860,0.07778,176.33,-0.47515,-1.08594
1779369815.3892,plane,239,,,,,,,,,
1779369815.4862,plane,240,7,0.38817,0.38537,0.006946,0.08468,0.06545,158.43,-0.04113,0.93336
1779369815.5819,plane,241,7,0.41120,0.29460,0.002528,0.11923,0.08667,111.30,0.24058,-0.94807
1779369815.6943,plane,242,7,0.45225,0.37108,0.005432,0.08494,0.06087,70.56,0.36502,0.68012
1779369815.7891,plane,243,,,,,,,,,
1779369815.8846,plane,244,,,,,,,,,
1779369815.9816,plane,245,7,0.44388,0.39114,0.002265,0.13317,0.09471,175.60,-0.08639,0.20700
1779369816.0957,plane,246,7,0.41354,0.31675,0.003153,0.09937,0.07985,67.98,-0.26621,-0.65274
1779369816.1899,plane,247,7,0.44172,0.32620,0.005800,0.08522,0.06190,103.48,0.29872,0.10015
1779369816.2851,plane,248,,,,,,,,,
1779369816.3820,plane,249,7,0.47233,0.24253,0.002887,0.10102,0.08109,109.79,0.31655,-0.86514
1779369816.4941,plane,250,7,0.45660,0.27136,0.007282,0.08813,0.06581,81.60,-0.14029,0.25717
1779369816.5894,plane,251,7,0.42342,0.24231,0.003872,0.07643,0.07119,102.36,-0.34733,-0.30410
1779369816.6851,plane,252,7,0.45339,0.20760,0.003075,0.12318,0.08249,151.01,0.31400,-0.36369
1779369816.7817,plane,253,7,0.44835,0.17121,0.003123,0.08357,0.07714,108.41,-0.05222,-0.37668
1779369816.8944,plane,254,7,0.43684,0.08285,0.003198,0.07780,0.07609,124.40,-0.10226,-0.78498
1779369816.9919,plane,255,,,,,,,,,
1779369817.0852,plane,256,,,,,,,,,
1779369817.1809,plane,257,,,,,,,,,
1779369817.2935,plane,258,7,0.44086,0.19837,0.003443,0.07549,0.06779,98.18,0.03573,1.02620
1779369817.3908,plane,259,7,0.39411,0.09132,0.002718,0.08119,0.06365,62.06,-0.48021,-1.09964
1779369817.4846,plane,260,,,,,,,,,
1779369817.5808,plane,261,,,,,,,,,
1779369817.6936,plane,262,7,0.43431,0.07527,0.003886,0.08223,0.06975,105.49,0.35658,-0.14233
1779369817.7896,plane,263,7,0.39616,0.18122,0.002901,0.09418,0.08183,5.59,-0.39896,1.10801
1779369817.8850,plane,264,,,,,,,,,
1779369817.9811,plane,265,,,,,,,,,
1779369818.0926,plane,266,,,,,,,,,
1779369818.1888,plane,267,,,,,,,,,
1779369818.2849,plane,268,,,,,,,,,
1779369818.3818,plane,269,,,,,,,,,
1779369818.4940,plane,270,,,,,,,,,
1779369818.5888,plane,271,,,,,,,,,
1779369818.6850,plane,272,,,,,,,,,
1779369818.7814,plane,273,,,,,,,,,
1779369818.8932,plane,274,,,,,,,,,
1779369818.9888,plane,275,,,,,,,,,
1779369819.0845,plane,276,,,,,,,,,
1779369819.1807,plane,277,,,,,,,,,
1779369819.2930,plane,278,,,,,,,,,
1779369819.3887,plane,279,,,,,,,,,
1779369819.4849,plane,280,,,,,,,,,
1779369819.5807,plane,281,,,,,,,,,
1779369819.6930,plane,282,,,,,,,,,
1779369819.7889,plane,283,,,,,,,,,
1779369819.8849,plane,284,,,,,,,,,
1779369819.9814,plane,285,,,,,,,,,
1779369820.0929,plane,286,,,,,,,,,
1779369820.1886,plane,287,,,,,,,,,
1779369820.2845,plane,288,,,,,,,,,
1779369820.3815,plane,289,,,,,,,,,
1779369820.4928,plane,290,,,,,,,,,
1779369820.5888,plane,291,,,,,,,,,
1779369820.6850,plane,292,,,,,,,,,
1779369820.7821,plane,293,,,,,,,,,
1779369820.8934,plane,294,,,,,,,,,
1779369820.9892,plane,295,,,,,,,,,
1779369821.0858,plane,296,,,,,,,,,
1779369821.1814,plane,297,,,,,,,,,
1779369821.2934,plane,298,,,,,,,,,
1779369821.3894,plane,299,,,,,,,,,
1779369821.4850,plane,300,,,,,,,,,
1779369821.5814,plane,301,,,,,,,,,
1779369821.6926,plane,302,,,,,,,,,
1779369821.7890,plane,303,,,,,,,,,
1779369821.8852,plane,304,,,,,,,,,
1779369821.9810,plane,305,,,,,,,,,
1779369822.0924,plane,306,,,,,,,,,
1779369822.1890,plane,307,,,,,,,,,
1779369822.2851,plane,308,,,,,,,,,
1779369822.3817,plane,309,,,,,,,,,
1779369822.4932,plane,310,,,,,,,,,
1779369822.5891,plane,311,,,,,,,,,
1779369822.6846,plane,312,,,,,,,,,
1779369822.7818,plane,313,,,,,,,,,
1779369822.8931,plane,314,,,,,,,,,
1779369822.9894,plane,315,,,,,,,,,
1779369823.0849,plane,316,,,,,,,,,
1779369823.1808,plane,317,,,,,,,,,
1779369823.2930,plane,318,,,,,,,,,
1779369823.3887,plane,319,,,,,,,,,
1779369823.4847,plane,320,,,,,,,,,
1779369823.5812,plane,321,,,,,,,,,
1779369823.6952,plane,322,,,,,,,,,
1779369823.7894,plane,323,,,,,,,,,
1779369823.8845,plane,324,,,,,,,,,
1779369823.9811,plane,325,,,,,,,,,
1779369824.0937,plane,326,,,,,,,,,
1779369824.1902,plane,327,,,,,,,,,
1779369824.2854,plane,328,,,,,,,,,
1779369824.3812,plane,329,,,,,,,,,
1779369824.4927,plane,330,,,,,,,,,
1779369824.5891,plane,331,,,,,,,,,
1779369824.6854,plane,332,,,,,,,,,
1779369824.7812,plane,333,,,,,,,,,
1779369824.8930,plane,334,,,,,,,,,
1779369824.9894,plane,335,,,,,,,,,
1779369825.0853,plane,336,,,,,,,,,
1779369825.1813,plane,337,,,,,,,,,
1779369825.2932,plane,338,,,,,,,,,
1779369825.3888,plane,339,,,,,,,,,
1779369825.4853,plane,340,,,,,,,,,
1779369825.5811,plane,341,,,,,,,,,
1779369825.6935,plane,342,,,,,,,,,
1779369825.7891,plane,343,,,,,,,,,
1779369825.8855,plane,344,,,,,,,,,
1779369825.9819,plane,345,,,,,,,,,
1779369826.0769,plane,346,,,,,,,,,
1779369826.1898,plane,347,11,0.37803,0.08258,0.004462,0.07906,0.06201,47.08,0.00000,0.00000
1779369826.2859,plane,348,11,0.39258,0.10756,0.007200,0.08807,0.06510,52.52,0.15136,0.25972
1779369826.3818,plane,349,11,0.40647,0.13528,0.007660,0.08799,0.06723,53.23,0.14465,0.28871
1779369826.4783,plane,350,11,0.42421,0.17933,0.006465,0.08761,0.06295,50.29,0.18419,0.45747
1779369826.5902,plane,351,11,0.44231,0.21581,0.006929,0.08760,0.06459,50.05,0.16167,0.32575
1779369826.6861,plane,352,11,0.45242,0.25639,0.005719,0.08384,0.06259,18.09,0.10549,0.42353
